»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-11-18,'000717,…ÿ∏÷À……Ω,4.85,4.93,4.76,4.85,4.9,-0.05,-1.0204,2.3397,56608492,273842045.11,11734693388.5,11734693388.5
2020-11-17,'000717,…ÿ∏÷À……Ω,4.9,4.99,4.79,4.91,4.89,0.01,0.2045,3.1139,75341981,368120098.62,11855669609.0,11855669609.0
2020-11-16,'000717,…ÿ∏÷À……Ω,4.89,4.96,4.67,4.74,4.72,0.17,3.6017,3.9473,95505030,461284278.82,11831474364.9,11831474364.9
2020-11-13,'000717,…ÿ∏÷À……Ω,4.72,4.83,4.62,4.79,4.83,-0.11,-2.2774,3.2058,77565452,365760587.69,11420155215.2,11420155215.2
2020-11-12,'000717,…ÿ∏÷À……Ω,4.83,4.88,4.68,4.8,4.88,-0.05,-1.0246,4.3106,104296362,500413574.43,11686302900.3,11686302900.3
2020-11-11,'000717,…ÿ∏÷À……Ω,4.88,4.88,4.44,4.44,4.44,0.44,9.9099,3.8548,93268438,442856302.14,11807279120.8,11807279120.8
2020-11-10,'000717,…ÿ∏÷À……Ω,4.44,4.59,4.43,4.52,4.51,-0.07,-1.5521,1.3747,33262139,149180720.26,10742688380.4,10742688380.4
2020-11-09,'000717,…ÿ∏÷À……Ω,4.51,4.62,4.48,4.55,4.43,0.08,1.8059,1.8264,44190597,199711004.1,10912055089.1,10912055089.1
2020-11-06,'000717,…ÿ∏÷À……Ω,4.43,4.49,4.39,4.44,4.43,0.0,0.0,1.1922,28845321,127850306.63,10718493136.3,10718493136.3
2020-11-05,'000717,…ÿ∏÷À……Ω,4.43,4.46,4.33,4.34,4.34,0.09,2.0737,1.6469,39847927,175444884.8,10718493136.3,10718493136.3
2020-11-04,'000717,…ÿ∏÷À……Ω,4.34,4.34,4.23,4.3,4.29,0.05,1.1655,0.8744,21155936,90574870.68,10500735939.4,10500735939.4
2020-11-03,'000717,…ÿ∏÷À……Ω,4.29,4.3,4.19,4.21,4.2,0.09,2.1429,0.8195,19828567,84541904.51,10379759718.9,10379759718.9
2020-11-02,'000717,…ÿ∏÷À……Ω,4.2,4.23,4.17,4.2,4.2,0.0,0.0,0.5809,14053903,58954535.0,10162002522.0,10162002522.0
2020-10-30,'000717,…ÿ∏÷À……Ω,4.2,4.32,4.19,4.3,4.32,-0.12,-2.7778,0.8223,19895373,84461800.45,10162002522.0,10162002522.0
2020-10-29,'000717,…ÿ∏÷À……Ω,4.32,4.32,4.25,4.26,4.3,0.02,0.4651,0.5601,13552088,58068923.88,10452345451.2,10452345451.2
2020-10-28,'000717,…ÿ∏÷À……Ω,4.3,4.31,4.19,4.22,4.22,0.08,1.8957,0.8078,19545401,83481932.39,10403954963.0,10403954963.0
2020-10-27,'000717,…ÿ∏÷À……Ω,4.22,4.24,4.18,4.22,4.24,-0.02,-0.4717,0.593,14347411,60408879.06,10210393010.2,10210393010.2
2020-10-26,'000717,…ÿ∏÷À……Ω,4.24,4.26,4.21,4.23,4.25,-0.01,-0.2353,0.3632,8788764,37209795.35,10258783498.4,10258783498.4
2020-10-23,'000717,…ÿ∏÷À……Ω,4.25,4.3,4.24,4.29,4.3,-0.05,-1.1628,0.4078,9865867,42070270.01,10282978742.5,10282978742.5
2020-10-22,'000717,…ÿ∏÷À……Ω,4.3,4.32,4.22,4.25,4.26,0.04,0.939,0.8165,19755855,84494914.74,10403954963.0,10403954963.0
2020-10-21,'000717,…ÿ∏÷À……Ω,4.26,4.3,4.25,4.29,4.29,-0.03,-0.6993,0.6005,14528129,61989556.06,10307173986.6,10307173986.6
2020-10-20,'000717,…ÿ∏÷À……Ω,4.29,4.31,4.25,4.3,4.31,-0.02,-0.464,0.6604,15979591,68334402.13,10379759718.9,10379759718.9
2020-10-19,'000717,…ÿ∏÷À……Ω,4.31,4.43,4.28,4.36,4.36,-0.05,-1.1468,1.1154,26988221,117469377.35,10428150207.1,10428150207.1
2020-10-16,'000717,…ÿ∏÷À……Ω,4.36,4.38,4.24,4.26,4.26,0.1,2.3474,1.2618,30529148,132239170.49,10549126427.6,10549126427.6
2020-10-15,'000717,…ÿ∏÷À……Ω,4.26,4.32,4.21,4.24,4.24,0.02,0.4717,0.7019,16982398,72423128.7,10307173986.6,10307173986.6
2020-10-14,'000717,…ÿ∏÷À……Ω,4.24,4.29,4.22,4.29,4.29,-0.05,-1.1655,0.4488,10858571,46036686.51,10258783498.4,10258783498.4
2020-10-13,'000717,…ÿ∏÷À……Ω,4.29,4.32,4.26,4.31,4.33,-0.04,-0.9238,0.537,12992565,55712857.98,10379759718.9,10379759718.9
2020-10-12,'000717,…ÿ∏÷À……Ω,4.33,4.34,4.24,4.25,4.23,0.1,2.3641,0.9125,22077762,94924020.17,10476540695.3,10476540695.3
2020-10-09,'000717,…ÿ∏÷À……Ω,4.23,4.26,4.19,4.21,4.15,0.08,1.9277,0.4856,11749438,49761392.81,10234588254.3,10234588254.3
2020-09-30,'000717,…ÿ∏÷À……Ω,4.15,4.23,4.13,4.21,4.22,-0.07,-1.6588,0.5455,13199576,55085820.19,10041026301.5,10041026301.5
2020-09-29,'000717,…ÿ∏÷À……Ω,4.22,4.28,4.2,4.21,4.22,0.0,0.0,0.533,12895154,54662016.94,10210393010.2,10210393010.2
2020-09-28,'000717,…ÿ∏÷À……Ω,4.22,4.25,4.18,4.2,4.21,0.01,0.2375,0.3615,8747402,36877591.6,10210393010.2,10210393010.2
2020-09-25,'000717,…ÿ∏÷À……Ω,4.21,4.22,4.16,4.22,4.21,0.0,0.0,0.4549,11007162,46160712.59,10186197766.1,10186197766.1
2020-09-24,'000717,…ÿ∏÷À……Ω,4.21,4.24,4.17,4.24,4.27,-0.06,-1.4052,0.5836,14120895,59267505.34,10186197766.1,10186197766.1
2020-09-23,'000717,…ÿ∏÷À……Ω,4.27,4.34,4.24,4.31,4.3,-0.03,-0.6977,0.6886,16661834,71106199.92,10331369230.7,10331369230.7
2020-09-22,'000717,…ÿ∏÷À……Ω,4.3,4.37,4.26,4.3,4.34,-0.04,-0.9217,0.7939,19209502,83008479.17,10403954963.0,10403954963.0
2020-09-21,'000717,…ÿ∏÷À……Ω,4.34,4.42,4.28,4.35,4.32,0.02,0.463,1.3764,33301877,144338313.89,10500735939.4,10500735939.4
2020-09-18,'000717,…ÿ∏÷À……Ω,4.32,4.32,4.18,4.2,4.2,0.12,2.8571,0.9885,23917841,101954950.65,10452345451.2,10452345451.2
2020-09-17,'000717,…ÿ∏÷À……Ω,4.2,4.23,4.16,4.19,4.2,0.0,0.0,0.6514,15761496,66096135.56,10162002522.0,10162002522.0
2020-09-16,'000717,…ÿ∏÷À……Ω,4.2,4.25,4.16,4.22,4.23,-0.03,-0.7092,0.6289,15217458,63988717.12,10162002522.0,10162002522.0
2020-09-15,'000717,…ÿ∏÷À……Ω,4.23,4.24,4.2,4.22,4.24,-0.01,-0.2358,0.6116,14797766,62406888.27,10234588254.3,10234588254.3
2020-09-14,'000717,…ÿ∏÷À……Ω,4.24,4.3,4.21,4.26,4.26,-0.02,-0.4695,0.8871,21464366,91011771.19,10258783498.4,10258783498.4
2020-09-11,'000717,…ÿ∏÷À……Ω,4.26,4.35,4.2,4.3,4.35,-0.09,-2.069,1.3336,32266436,137438930.28,10307173986.6,10307173986.6
2020-09-10,'000717,…ÿ∏÷À……Ω,4.35,4.56,4.33,4.54,4.48,-0.13,-2.9018,1.6183,39156268,173684600.8,10524931183.5,10524931183.5
2020-09-09,'000717,…ÿ∏÷À……Ω,4.48,4.52,4.31,4.33,4.37,0.11,2.5172,2.5609,61962301,275789275.31,10839469356.8,10839469356.8
2020-09-08,'000717,…ÿ∏÷À……Ω,4.37,4.37,4.25,4.27,4.27,0.1,2.3419,1.0547,25519329,110009905.37,10573321671.7,10573321671.7
2020-09-07,'000717,…ÿ∏÷À……Ω,4.27,4.37,4.26,4.31,4.32,-0.05,-1.1574,0.8374,20259932,87448313.15,10331369230.7,10331369230.7
2020-09-04,'000717,…ÿ∏÷À……Ω,4.32,4.37,4.29,4.33,4.42,-0.1,-2.2624,1.115,26977514,116752060.3,10452345451.2,10452345451.2
2020-09-03,'000717,…ÿ∏÷À……Ω,4.42,4.5,4.38,4.4,4.41,0.01,0.2268,1.1455,27716062,123284351.87,10694297892.2,10694297892.2
2020-09-02,'000717,…ÿ∏÷À……Ω,4.41,4.44,4.37,4.41,4.39,0.02,0.4556,0.9158,22157791,97783170.85,10670102648.1,10670102648.1
2020-09-01,'000717,…ÿ∏÷À……Ω,4.39,4.4,4.34,4.39,4.38,0.01,0.2283,0.5942,14377600,62817971.12,10621712159.9,10621712159.9
2020-08-31,'000717,…ÿ∏÷À……Ω,4.38,4.48,4.38,4.44,4.46,-0.08,-1.7937,1.2679,30677183,135959248.94,10597516915.8,10597516915.8
2020-08-28,'000717,…ÿ∏÷À……Ω,4.46,4.48,4.33,4.35,4.35,0.11,2.5287,1.6456,39816190,176389609.43,10791078868.6,10791078868.6
2020-08-27,'000717,…ÿ∏÷À……Ω,4.35,4.35,4.26,4.29,4.28,0.07,1.6355,0.7101,17180134,74173707.7,10524931183.5,10524931183.5
2020-08-26,'000717,…ÿ∏÷À……Ω,4.28,4.37,4.27,4.35,4.36,-0.08,-1.8349,0.9264,22414191,96675682.55,10355564474.8,10355564474.8
2020-08-25,'000717,…ÿ∏÷À……Ω,4.36,4.43,4.35,4.41,4.4,-0.04,-0.9091,0.9186,22226081,97408399.63,10549126427.6,10549126427.6
2020-08-24,'000717,…ÿ∏÷À……Ω,4.4,4.45,4.38,4.44,4.44,-0.04,-0.9009,0.9588,23198882,102230605.6,10645907404.0,10645907404.0
2020-08-21,'000717,…ÿ∏÷À……Ω,4.44,4.48,4.38,4.44,4.45,-0.01,-0.2247,1.4109,34137038,151103877.93,10742688380.4,10742688380.4
2020-08-20,'000717,…ÿ∏÷À……Ω,4.45,4.58,4.43,4.51,4.52,-0.07,-1.5487,1.7158,41514410,186147839.06,10766883624.5,10766883624.5
2020-08-19,'000717,…ÿ∏÷À……Ω,4.52,4.62,4.5,4.55,4.63,-0.11,-2.3758,1.7091,41352844,188083586.07,10936250333.2,10936250333.2
2020-08-18,'000717,…ÿ∏÷À……Ω,4.63,4.67,4.5,4.51,4.53,0.1,2.2075,2.7817,67304264,309755101.11,11202398018.3,11202398018.3
