日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-11-18,'000816,智慧农业,4.09,4.2,3.96,4.05,4.32,-0.23,-5.3241,22.067,294882524,1197582956.79,5826218570.62,5465480570.62
2020-11-17,'000816,智慧农业,4.32,4.75,4.32,4.7,4.8,-0.48,-10.0,23.3136,311540542,1380378231.66,6153854333.76,5772830333.76
2020-11-16,'000816,智慧农业,4.8,4.8,4.17,4.4,4.36,0.44,10.0917,25.4048,339484626,1545678558.16,6837615926.4,6414255926.4
2020-11-13,'000816,智慧农业,4.36,5.12,4.28,5.0,4.7,-0.34,-7.234,31.113,415763723,1962257096.37,6210834466.48,5826282466.48
2020-11-12,'000816,智慧农业,4.7,4.7,4.3,4.47,4.27,0.43,10.0703,22.7869,304501489,1410130818.58,6695165594.6,6280625594.6
2020-11-11,'000816,智慧农业,4.27,4.27,3.9,3.9,3.88,0.39,10.0515,14.2313,190173557,789482630.53,6082629167.86,5706015167.86
2020-11-10,'000816,智慧农业,3.88,4.07,3.56,4.0,3.7,0.18,4.8649,22.8048,304741802,1198611957.96,5527072873.84,5184856873.84
2020-11-09,'000816,智慧农业,3.7,3.7,3.26,3.6,3.36,0.34,10.119,13.7395,183601287,650739068.04,5270662276.6,4944322276.6
2020-11-06,'000816,智慧农业,3.36,3.36,3.2,3.3,3.05,0.31,10.1639,20.5628,274781827,916565776.9,4786331148.48,4489979148.48
2020-11-05,'000816,智慧农业,3.05,3.05,3.05,3.05,2.77,0.28,10.1083,1.3019,17397994,53063881.7,4344735119.9,4075725119.9
2020-11-04,'000816,智慧农业,2.77,2.77,2.56,2.62,2.52,0.25,9.9206,4.9579,66252957,179659789.89,3945874190.86,3701560190.86
2020-11-03,'000816,智慧农业,2.52,2.52,2.4,2.4,2.29,0.23,10.0437,12.344,164953579,411471861.88,3589748361.36,3367484361.36
2020-11-02,'000816,智慧农业,2.29,2.39,2.15,2.39,2.2,0.09,4.0909,15.4714,206744423,474381014.6,3262112598.22,3060134598.22
2020-10-30,'000816,智慧农业,2.2,2.2,2.18,2.2,2.0,0.2,10.0,8.9425,119498336,262869727.2,3133907299.6,2939867299.6
2020-10-29,'000816,智慧农业,2.0,2.0,2.0,2.0,1.82,0.18,9.8901,0.3156,4217574,8435148.0,2849006636.0,2672606636.0
2020-10-28,'000816,智慧农业,1.82,1.82,1.82,1.82,1.65,0.17,10.303,0.0759,1013700,1844934.0,2592596038.76,2432072038.76
2020-10-27,'000816,智慧农业,1.65,1.65,1.65,1.65,1.5,0.15,10.0,0.2007,2682437,4426021.05,2350430474.7,2204900474.7
2020-10-26,'000816,ST慧业,0.0,0.0,0.0,0.0,1.5,None,None,0.0,0,0.0,2136754977.0,2004454977.0
2020-10-23,'000816,ST慧业,1.5,1.51,1.48,1.5,1.5,0.0,0.0,0.4391,5867610,8778010.9,2136754977.0,2004454977.0
2020-10-22,'000816,ST慧业,1.5,1.51,1.48,1.49,1.5,0.0,0.0,0.5763,7700451,11533735.99,2136754977.0,2004454977.0
