日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-11-18,'002113,*ST天润,1.66,1.67,1.6,1.62,1.62,0.04,2.4691,2.1947,20652477,33986348.64,2507508058.18,1562057843.66
2020-11-17,'002113,*ST天润,1.62,1.66,1.61,1.63,1.66,-0.04,-2.4096,2.0244,19049730,31085534.9,2447086177.26,1524417895.62
2020-11-16,'002113,*ST天润,1.66,1.69,1.62,1.68,1.71,-0.05,-2.924,5.2434,49340583,80893156.66,2507508058.18,1562057843.66
2020-11-13,'002113,*ST天润,1.71,1.82,1.69,1.75,1.74,-0.03,-1.7241,4.9799,46860913,81385046.2,2583035409.33,1609107778.71
2020-11-12,'002113,*ST天润,1.74,1.74,1.62,1.67,1.66,0.08,4.8193,5.2484,49387029,84233043.33,2628351820.02,1637337739.74
2020-11-11,'002113,*ST天润,1.66,1.67,1.58,1.59,1.59,0.07,4.4025,4.7575,44767674,73242929.67,2507508058.18,1562057843.66
2020-11-10,'002113,*ST天润,1.59,1.61,1.54,1.55,1.55,0.04,2.5806,2.3569,22177993,35087140.91,2401769766.57,1496187934.59
2020-11-09,'002113,*ST天润,1.55,1.56,1.51,1.53,1.53,0.02,1.3072,1.5018,14131760,21803136.6,2341347885.65,1458547986.55
2020-11-06,'002113,*ST天润,1.53,1.54,1.5,1.52,1.52,0.01,0.6579,1.2179,11460310,17450874.1,2311136945.19,1439728012.53
2020-11-05,'002113,*ST天润,1.52,1.52,1.49,1.5,1.51,0.01,0.6623,1.4531,13673540,20604333.5,2296031474.96,1430318025.52
2020-11-04,'002113,*ST天润,1.51,1.55,1.49,1.55,1.54,-0.03,-1.9481,1.4432,13580497,20518299.5,2280926004.73,1420908038.51
2020-11-03,'002113,*ST天润,1.54,1.54,1.51,1.53,1.52,0.02,1.3158,1.4388,13538730,20682239.0,2326242415.42,1449137999.54
2020-11-02,'002113,*ST天润,1.52,1.59,1.51,1.55,1.56,-0.04,-2.5641,1.8097,17029630,26346895.0,2296031474.96,1430318025.52
2020-10-30,'002113,*ST天润,1.56,1.6,1.51,1.52,1.53,0.03,1.9608,2.6657,25083790,38781493.12,2356453355.88,1467957973.56
2020-10-29,'002113,*ST天润,1.53,1.57,1.52,1.54,1.56,-0.03,-1.9231,1.9669,18508740,28511377.2,2311136945.19,1439728012.53
2020-10-28,'002113,*ST天润,1.56,1.62,1.55,1.58,1.59,-0.03,-1.8868,2.6154,24611270,38787923.33,2356453355.88,1467957973.56
2020-10-27,'002113,*ST天润,1.59,1.6,1.52,1.53,1.53,0.06,3.9216,2.7562,25936180,41070644.4,2401769766.57,1496187934.59
2020-10-26,'002113,*ST天润,1.53,1.55,1.51,1.54,1.55,-0.02,-1.2903,1.3602,12799687,19549914.14,2311136945.19,1439728012.53
2020-10-23,'002113,*ST天润,1.55,1.59,1.49,1.51,1.53,0.02,1.3072,2.8075,26418130,41019688.6,2341347885.65,1458547986.55
2020-10-22,'002113,*ST天润,1.53,1.61,1.53,1.6,1.61,-0.08,-4.9689,4.9285,46377331,71932367.53,2311136945.19,1439728012.53
2020-10-21,'002113,*ST天润,1.61,1.61,1.53,1.54,1.53,0.08,5.2288,4.6671,43916974,70348936.06,2431980707.03,1515007908.61
2020-10-20,'002113,*ST天润,1.53,1.59,1.5,1.56,1.56,-0.03,-1.9231,3.7809,35578535,54482060.05,2311136945.19,1439728012.53
2020-10-19,'002113,*ST天润,1.56,1.56,1.47,1.5,1.49,0.07,4.698,5.0066,47111685,72482064.63,2356453355.88,1467957973.56
2020-10-16,'002113,*ST天润,1.49,1.49,1.38,1.4,1.42,0.07,4.9296,3.9218,36904089,53719389.55,2250715064.27,1402088064.49
2020-10-15,'002113,*ST天润,1.42,1.47,1.42,1.47,1.4,0.02,1.4286,4.9261,46354440,67503341.3,2144976772.66,1336218155.42
2020-10-14,'002113,*ST天润,1.4,1.4,1.36,1.38,1.38,0.02,1.4493,1.0632,10004601,13826609.39,2114765832.2,1317398181.4
2020-10-13,'002113,*ST天润,1.38,1.4,1.36,1.38,1.39,-0.01,-0.7194,0.8786,8267700,11392166.5,2084554891.74,1298578207.38
2020-10-12,'002113,*ST天润,1.39,1.39,1.35,1.36,1.36,0.03,2.2059,1.1205,10544058,14479639.06,2099660361.97,1307988194.39
2020-10-09,'002113,*ST天润,1.36,1.37,1.34,1.34,1.34,0.02,1.4925,0.8427,7929517,10745949.42,2054343951.28,1279758233.36
