ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'002408,ÆëÏèÌÚ´ï,9.18,9.21,8.97,9.13,9.14,0.04,0.4376,1.3215,23459337,213229999.69,16296420942.5,16296420942.5
2020-11-17,'002408,ÆëÏèÌÚ´ï,9.14,9.28,9.02,9.11,9.06,0.08,0.883,1.3995,24844762,227443439.87,16225412572.4,16225412572.4
2020-11-16,'002408,ÆëÏèÌÚ´ï,9.06,9.19,8.8,8.84,8.78,0.28,3.1891,1.4658,26020821,234886539.8,16083395832.2,16083395832.2
2020-11-13,'002408,ÆëÏèÌÚ´ï,8.78,8.96,8.68,8.88,8.95,-0.17,-1.8994,1.3436,23852507,209519588.58,15586337241.3,15586337241.3
2020-11-12,'002408,ÆëÏèÌÚ´ï,8.95,8.97,8.43,8.53,8.45,0.5,5.9172,2.0721,36783266,322606896.97,15888122814.4,15888122814.4
2020-11-11,'002408,ÆëÏèÌÚ´ï,8.45,8.55,8.24,8.28,8.3,0.15,1.8072,1.3128,23304266,196540474.02,15000518187.9,15000518187.9
2020-11-10,'002408,ÆëÏèÌÚ´ï,8.3,8.45,8.2,8.37,8.33,-0.03,-0.3601,0.8933,15858498,131889383.1,14734236799.9,14734236799.9
2020-11-09,'002408,ÆëÏèÌÚ´ï,8.33,8.52,8.18,8.21,8.21,0.12,1.4616,1.1654,20688031,173007664.97,14787493077.5,14787493077.5
2020-11-06,'002408,ÆëÏèÌÚ´ï,8.21,8.33,8.16,8.28,8.28,-0.07,-0.8454,0.679,12054270,99063578.53,14574467967.1,14574467967.1
2020-11-05,'002408,ÆëÏèÌÚ´ï,8.28,8.37,8.12,8.2,8.14,0.14,1.7199,0.9585,17015995,140586429.8,14698732614.8,14698732614.8
