ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'002334,Ó¢ÍþÌÚ,5.45,5.49,5.4,5.42,5.45,0.0,0.0,1.3236,9973134,54205210.94,4106385394.5,4106385394.5
2020-11-17,'002334,Ó¢ÍþÌÚ,5.45,5.47,5.37,5.4,5.4,0.05,0.9259,1.556,11724000,63498686.0,4106385394.5,4106385394.5
2020-11-16,'002334,Ó¢ÍþÌÚ,5.4,5.5,5.36,5.48,5.47,-0.07,-1.2797,2.1883,16488200,89155273.0,4068712134.0,4068712134.0
2020-11-13,'002334,Ó¢ÍþÌÚ,5.47,5.64,5.46,5.57,5.58,-0.11,-1.9713,2.2002,16577600,91859265.0,4121454698.7,4121454698.7
2020-11-12,'002334,Ó¢ÍþÌÚ,5.58,5.6,5.51,5.56,5.54,0.04,0.722,1.6014,12066251,66999444.71,4204335871.8,4204335871.8
2020-11-11,'002334,Ó¢ÍþÌÚ,5.54,5.74,5.5,5.72,5.73,-0.19,-3.3159,3.1394,23654266,132059499.66,4174197263.4,4174197263.4
2020-11-10,'002334,Ó¢ÍþÌÚ,5.73,6.12,5.65,6.11,6.09,-0.36,-5.9113,5.6038,42222953,245778560.13,4317355653.3,4317355653.3
2020-11-09,'002334,Ó¢ÍþÌÚ,6.09,6.12,5.97,6.06,6.08,0.01,0.1645,5.3502,40311726,243808307.82,4588603128.9,4588603128.9
2020-11-06,'002334,Ó¢ÍþÌÚ,6.08,6.24,5.95,6.16,6.14,-0.06,-0.9772,6.1117,46049207,280403448.91,4581068476.8,4581068476.8
2020-11-05,'002334,Ó¢ÍþÌÚ,6.14,6.25,5.8,5.86,5.83,0.31,5.3173,8.3291,62756535,380183424.33,4626276389.4,4626276389.4
