ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'000088,ÑÎ Ìï ¸Û,7.05,7.16,6.98,7.11,7.2,-0.15,-2.0833,1.5072,33898741,239232735.89,15856590316.4,15856590316.4
2020-11-17,'000088,ÑÎ Ìï ¸Û,7.2,7.28,6.78,6.84,6.86,0.34,4.9563,2.3779,53482631,379107565.72,16193964578.4,16193964578.4
2020-11-16,'000088,ÑÎ Ìï ¸Û,6.86,7.12,6.84,7.02,6.76,0.1,1.4793,1.3835,31116395,217352287.67,15429249584.4,15429249584.4
2020-11-13,'000088,ÑÎ Ìï ¸Û,6.76,6.9,6.69,6.87,6.87,-0.11,-1.6012,0.6161,13857010,93397009.03,15204333409.7,15204333409.7
2020-11-12,'000088,ÑÎ Ìï ¸Û,6.87,7.0,6.66,6.73,6.73,0.14,2.0802,1.0363,23308775,159713395.18,15451741201.9,15451741201.9
2020-11-11,'000088,ÑÎ Ìï ¸Û,6.73,7.07,6.72,7.05,7.07,-0.34,-4.8091,1.1634,26167426,178765308.56,15136858557.3,15136858557.3
2020-11-10,'000088,ÑÎ Ìï ¸Û,7.07,7.35,7.02,7.31,7.2,-0.13,-1.8056,1.583,35604927,253874586.76,15901573551.3,15901573551.3
2020-11-09,'000088,ÑÎ Ìï ¸Û,7.2,7.2,6.75,6.82,6.79,0.41,6.0383,2.2623,50882127,355293928.07,16193964578.4,16193964578.4
2020-11-06,'000088,ÑÎ Ìï ¸Û,6.79,6.88,6.43,6.57,6.57,0.22,3.3486,1.5348,34519983,231266326.2,15271808262.1,15271808262.1
2020-11-05,'000088,ÑÎ Ìï ¸Û,6.57,6.64,6.27,6.27,6.24,0.33,5.2885,1.0177,22890327,147900313.35,14776992677.8,14776992677.8
2020-11-04,'000088,ÑÎ Ìï ¸Û,6.24,6.4,6.21,6.34,6.33,-0.09,-1.4218,0.552,12416058,77942906.93,14034769301.3,14034769301.3
2020-11-03,'000088,ÑÎ Ìï ¸Û,6.33,6.36,6.17,6.2,6.14,0.19,3.0945,0.5791,13024212,81705031.64,14237193858.5,14237193858.5
2020-11-02,'000088,ÑÎ Ìï ¸Û,6.14,6.25,6.09,6.22,6.23,-0.09,-1.4446,0.5216,11732740,72230866.56,13809853126.6,13809853126.6
2020-10-30,'000088,ÑÎ Ìï ¸Û,6.23,6.52,6.2,6.32,6.33,-0.1,-1.5798,0.7432,16715651,106335625.71,14012277683.8,14012277683.8
2020-10-29,'000088,ÑÎ Ìï ¸Û,6.33,6.38,6.24,6.35,6.42,-0.09,-1.4019,0.6195,13933229,87966738.92,14237193858.5,14237193858.5
2020-10-28,'000088,ÑÎ Ìï ¸Û,6.42,6.56,6.39,6.54,6.56,-0.14,-2.1341,0.546,12280991,79112218.96,14439618415.7,14439618415.7
2020-10-27,'000088,ÑÎ Ìï ¸Û,6.56,6.58,6.4,6.52,6.48,0.08,1.2346,0.5285,11886633,77291499.06,14754501060.3,14754501060.3
2020-10-26,'000088,ÑÎ Ìï ¸Û,6.48,6.6,6.28,6.5,6.53,-0.05,-0.7657,0.576,12955092,83871536.27,14574568120.6,14574568120.6
