»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-11-18,'000801,Àƒ¥®æ≈÷ﬁ,5.7,5.8,5.67,5.8,5.75,-0.05,-0.8696,0.6133,6272997,35907778.99,5829997882.2,5829997882.2
2020-11-17,'000801,Àƒ¥®æ≈÷ﬁ,5.75,5.94,5.74,5.94,5.94,-0.19,-3.1987,0.6531,6679900,38811140.0,5881138214.5,5881138214.5
2020-11-16,'000801,Àƒ¥®æ≈÷ﬁ,5.94,6.05,5.9,5.96,5.98,-0.04,-0.6689,0.4664,4770800,28408852.0,6075471477.24,6075471477.24
2020-11-13,'000801,Àƒ¥®æ≈÷ﬁ,5.98,6.08,5.85,5.92,5.9,0.08,1.3559,0.4285,4383200,26071854.0,6116383743.08,6116383743.08
2020-11-12,'000801,Àƒ¥®æ≈÷ﬁ,5.9,6.0,5.88,5.88,5.88,0.02,0.3401,0.2968,3035200,18042888.0,6034559211.4,6034559211.4
2020-11-11,'000801,Àƒ¥®æ≈÷ﬁ,5.88,6.04,5.87,6.04,6.05,-0.17,-2.8099,0.6928,7086100,42105369.0,6014103078.48,6014103078.48
2020-11-10,'000801,Àƒ¥®æ≈÷ﬁ,6.05,6.12,6.03,6.11,6.1,-0.05,-0.8197,0.4332,4430700,26886728.0,6187980208.3,6187980208.3
2020-11-09,'000801,Àƒ¥®æ≈÷ﬁ,6.1,6.13,6.06,6.08,6.06,0.04,0.6601,0.7115,7277180,44404519.18,6239120540.6,6239120540.6
2020-11-06,'000801,Àƒ¥®æ≈÷ﬁ,6.06,6.15,6.03,6.14,6.12,-0.06,-0.9804,0.4074,4166700,25313970.0,6198208274.76,6198208274.76
2020-11-05,'000801,Àƒ¥®æ≈÷ﬁ,6.12,6.13,6.03,6.08,6.07,0.05,0.8237,0.5722,5852700,35609744.0,6259576673.52,6259576673.52
2020-11-04,'000801,Àƒ¥®æ≈÷ﬁ,6.07,6.11,6.05,6.11,6.09,-0.02,-0.3284,0.3288,3363000,20426737.0,6208436341.22,6208436341.22
2020-11-03,'000801,Àƒ¥®æ≈÷ﬁ,6.09,6.13,6.03,6.04,6.01,0.08,1.3311,0.4468,4570340,27829327.52,6228892474.14,6228892474.14
2020-11-02,'000801,Àƒ¥®æ≈÷ﬁ,6.01,6.1,5.99,6.02,6.06,-0.05,-0.8251,0.6184,6325479,38167136.95,6147067942.46,6147067942.46
2020-10-30,'000801,Àƒ¥®æ≈÷ﬁ,6.06,6.24,6.05,6.15,6.15,-0.09,-1.4634,0.6015,6152533,37643247.31,6198208274.76,6198208274.76
2020-10-29,'000801,Àƒ¥®æ≈÷ﬁ,6.15,6.28,6.07,6.11,6.15,0.0,0.0,0.8025,8207986,50767842.6,6290260872.9,6290260872.9
2020-10-28,'000801,Àƒ¥®æ≈÷ﬁ,6.15,6.25,5.97,6.03,5.95,0.2,3.3613,1.2637,12925232,79336532.79,6290260872.9,6290260872.9
2020-10-27,'000801,Àƒ¥®æ≈÷ﬁ,5.95,6.01,5.89,6.01,5.97,-0.02,-0.335,0.3077,3147685,18683072.05,6085699543.7,6085699543.7
2020-10-26,'000801,Àƒ¥®æ≈÷ﬁ,5.97,6.06,5.73,6.02,5.96,0.01,0.1678,0.3432,3510400,20805282.15,6106155676.62,6106155676.62
2020-10-23,'000801,Àƒ¥®æ≈÷ﬁ,5.96,6.05,5.96,5.99,5.99,-0.03,-0.5008,0.3084,3154400,18893243.0,6095927610.16,6095927610.16
2020-10-22,'000801,Àƒ¥®æ≈÷ﬁ,5.99,6.05,5.94,6.0,6.0,-0.01,-0.1667,0.2499,2556300,15311593.0,6126611809.54,6126611809.54
2020-10-21,'000801,Àƒ¥®æ≈÷ﬁ,6.0,6.08,5.99,6.07,6.07,-0.07,-1.1532,0.2197,2247400,13543762.0,6136839876.0,6136839876.0
2020-10-20,'000801,Àƒ¥®æ≈÷ﬁ,6.07,6.11,5.95,6.11,6.06,0.01,0.165,0.313,3201140,19253462.0,6208436341.22,6208436341.22
2020-10-19,'000801,Àƒ¥®æ≈÷ﬁ,6.06,6.16,6.05,6.06,6.06,0.0,0.0,0.318,3252700,19785156.0,6198208274.76,6198208274.76
2020-10-16,'000801,Àƒ¥®æ≈÷ﬁ,6.06,6.14,6.05,6.08,6.11,-0.05,-0.8183,0.3155,3226712,19639036.84,6198208274.76,6198208274.76
2020-10-15,'000801,Àƒ¥®æ≈÷ﬁ,6.11,6.21,6.1,6.13,6.06,0.05,0.8251,0.4569,4672702,28671529.47,6249348607.06,6249348607.06
