ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'000890,*STÊ¤¶û,2.89,2.89,2.79,2.79,2.75,0.14,5.0909,0.7073,2685201,7728515.89,1097164224.0,1097164224.0
2020-11-17,'000890,*STÊ¤¶û,2.75,2.79,2.74,2.79,2.8,-0.05,-1.7857,0.7492,2844201,7846530.76,1044014400.0,1044014400.0
2020-11-16,'000890,*STÊ¤¶û,2.8,2.88,2.73,2.75,2.75,0.05,1.8182,1.4086,5347601,15073325.78,1062996480.0,1062996480.0
2020-11-13,'000890,*STÊ¤¶û,2.75,2.75,2.68,2.7,2.71,0.04,1.476,0.8603,3265900,8870036.0,1044014400.0,1044014400.0
2020-11-12,'000890,*STÊ¤¶û,2.71,2.77,2.71,2.74,2.74,-0.03,-1.0949,0.7541,2863000,7843052.0,1028828736.0,1028828736.0
2020-11-11,'000890,*STÊ¤¶û,2.74,2.76,2.7,2.73,2.74,0.0,0.0,0.8605,3266955,8901001.15,1040217984.0,1040217984.0
2020-11-10,'000890,*STÊ¤¶û,2.74,2.8,2.69,2.76,2.76,-0.02,-0.7246,1.2256,4652968,12707283.92,1040217984.0,1040217984.0
2020-11-09,'000890,*STÊ¤¶û,2.76,2.86,2.69,2.79,2.8,-0.04,-1.4286,2.6657,10120034,27909625.74,1047810816.0,1047810816.0
2020-11-06,'000890,*STÊ¤¶û,2.8,2.8,2.68,2.69,2.67,0.13,4.8689,3.4412,13064301,36210702.71,1062996480.0,1062996480.0
2020-11-05,'000890,*STÊ¤¶û,2.67,2.67,2.52,2.56,2.54,0.13,5.1181,2.4833,9427673,24943521.91,1013643072.0,1013643072.0
2020-11-04,'000890,*STÊ¤¶û,2.54,2.62,2.51,2.53,2.53,0.01,0.3953,0.7076,2686203,6837830.59,964289664.0,964289664.0
2020-11-03,'000890,*STÊ¤¶û,2.53,2.53,2.47,2.48,2.41,0.12,4.9793,0.6252,2373700,5967906.0,960493248.0,960493248.0
2020-11-02,'000890,*STÊ¤¶û,2.41,2.55,2.4,2.54,2.53,-0.12,-4.7431,1.251,4749400,11642161.0,914936256.0,914936256.0
2020-10-30,'000890,*STÊ¤¶û,2.53,2.6,2.53,2.58,2.56,-0.03,-1.1719,0.7255,2754400,7091962.0,960493248.0,960493248.0
2020-10-29,'000890,*STÊ¤¶û,2.56,2.59,2.54,2.54,2.58,-0.02,-0.7752,0.3507,1331470,3416774.17,971882496.0,971882496.0
2020-10-28,'000890,*STÊ¤¶û,2.58,2.6,2.54,2.57,2.57,0.01,0.3891,0.4282,1625700,4185710.0,979475328.0,979475328.0
2020-10-27,'000890,*STÊ¤¶û,2.57,2.59,2.53,2.58,2.58,-0.01,-0.3876,0.3767,1430200,3663303.0,975678912.0,975678912.0
2020-10-26,'000890,*STÊ¤¶û,2.58,2.62,2.55,2.55,2.55,0.03,1.1765,0.7281,2764298,7168720.86,979475328.0,979475328.0
2020-10-23,'000890,*STÊ¤¶û,2.55,2.6,2.52,2.59,2.6,-0.05,-1.9231,1.0494,3984009,10176819.13,968086080.0,968086080.0
2020-10-22,'000890,*STÊ¤¶û,2.6,2.7,2.59,2.67,2.64,-0.04,-1.5152,1.3208,5014300,13236734.0,987068160.0,987068160.0
2020-10-21,'000890,*STÊ¤¶û,2.64,2.64,2.51,2.52,2.51,0.13,5.1793,2.3097,8768549,22850524.2,1002253824.0,1002253824.0
2020-10-20,'000890,*STÊ¤¶û,2.51,2.51,2.49,2.51,2.51,0.0,0.0,0.4792,1819305,4543513.45,952900416.0,952900416.0
2020-10-19,'000890,*STÊ¤¶û,2.51,2.53,2.5,2.53,2.51,0.0,0.0,0.2964,1125320,2827516.4,952900416.0,952900416.0
2020-10-16,'000890,*STÊ¤¶û,2.51,2.52,2.5,2.52,2.51,0.0,0.0,0.2533,961800,2413510.0,952900416.0,952900416.0
2020-10-15,'000890,*STÊ¤¶û,2.51,2.54,2.5,2.53,2.53,-0.02,-0.7905,0.5872,2229290,5603599.9,952900416.0,952900416.0
2020-10-14,'000890,*STÊ¤¶û,2.53,2.55,2.52,2.55,2.54,-0.01,-0.3937,0.293,1112400,2823855.0,960493248.0,960493248.0
2020-10-13,'000890,*STÊ¤¶û,2.54,2.56,2.53,2.54,2.53,0.01,0.3953,0.3437,1304641,3316924.14,964289664.0,964289664.0
2020-10-12,'000890,*STÊ¤¶û,2.53,2.54,2.49,2.5,2.49,0.04,1.6064,0.3586,1361246,3432717.92,960493248.0,960493248.0
2020-10-09,'000890,*STÊ¤¶û,2.49,2.51,2.46,2.46,2.45,0.04,1.6327,0.4127,1566690,3894217.2,945307584.0,945307584.0
2020-09-30,'000890,*STÊ¤¶û,2.45,2.46,2.43,2.45,2.44,0.01,0.4098,0.2496,947600,2317479.0,930121920.0,930121920.0
2020-09-29,'000890,*STÊ¤¶û,2.44,2.51,2.43,2.51,2.46,-0.02,-0.813,0.4186,1589100,3920249.0,926325504.0,926325504.0
2020-09-28,'000890,*STÊ¤¶û,2.46,2.52,2.45,2.45,2.46,0.0,0.0,0.4316,1638700,4076410.0,933918336.0,933918336.0
2020-09-25,'000890,*STÊ¤¶û,2.46,2.52,2.45,2.49,2.49,-0.03,-1.2048,0.4067,1543900,3832079.0,933918336.0,933918336.0
2020-09-24,'000890,*STÊ¤¶û,2.49,2.55,2.49,2.53,2.56,-0.07,-2.7344,0.4129,1567604,3945662.09,945307584.0,945307584.0
2020-09-23,'000890,*STÊ¤¶û,2.56,2.57,2.54,2.54,2.54,0.02,0.7874,0.298,1131300,2888622.0,971882496.0,971882496.0
2020-09-22,'000890,*STÊ¤¶û,2.54,2.57,2.54,2.55,2.57,-0.03,-1.1673,0.3054,1159460,2952548.4,964289664.0,964289664.0
2020-09-21,'000890,*STÊ¤¶û,2.57,2.59,2.55,2.59,2.6,-0.03,-1.1538,0.3392,1287600,3308435.0,975678912.0,975678912.0
2020-09-18,'000890,*STÊ¤¶û,2.6,2.6,2.51,2.54,2.54,0.06,2.3622,0.6154,2336330,5943961.2,987068160.0,987068160.0
2020-09-17,'000890,*STÊ¤¶û,2.54,2.56,2.51,2.55,2.56,-0.02,-0.7813,0.5607,2128755,5380724.6,964289664.0,964289664.0
2020-09-16,'000890,*STÊ¤¶û,2.56,2.58,2.55,2.56,2.56,0.0,0.0,0.3264,1239100,3178757.0,971882496.0,971882496.0
2020-09-15,'000890,*STÊ¤¶û,2.56,2.61,2.55,2.58,2.58,-0.02,-0.7752,0.3261,1238150,3173430.0,971882496.0,971882496.0
2020-09-14,'000890,*STÊ¤¶û,2.58,2.63,2.56,2.63,2.57,0.01,0.3891,0.4407,1672993,4324347.81,979475328.0,979475328.0
2020-09-11,'000890,*STÊ¤¶û,2.57,2.58,2.47,2.51,2.55,0.02,0.7843,0.5041,1913701,4831005.53,975678912.0,975678912.0
2020-09-10,'000890,*STÊ¤¶û,2.55,2.64,2.53,2.64,2.64,-0.09,-3.4091,1.418,5383460,13870390.0,968086080.0,968086080.0
2020-09-09,'000890,*STÊ¤¶û,2.64,2.65,2.58,2.64,2.65,-0.01,-0.3774,0.8145,3092201,8084563.63,1002253824.0,1002253824.0
2020-09-08,'000890,*STÊ¤¶û,2.65,2.68,2.63,2.63,2.63,0.02,0.7605,0.9377,3559800,9439087.0,1006050240.0,1006050240.0
2020-09-07,'000890,*STÊ¤¶û,2.63,2.67,2.61,2.65,2.65,-0.02,-0.7547,0.7776,2952000,7769618.0,998457408.0,998457408.0
2020-09-04,'000890,*STÊ¤¶û,2.65,2.68,2.59,2.67,2.69,-0.04,-1.487,1.3338,5063726,13397111.12,1006050240.0,1006050240.0
2020-09-03,'000890,*STÊ¤¶û,2.69,2.69,2.58,2.59,2.56,0.13,5.0781,1.9138,7265727,19337199.45,1021235904.0,1021235904.0
2020-09-02,'000890,*STÊ¤¶û,2.56,2.64,2.56,2.63,2.64,-0.08,-3.0303,1.6368,6214102,16062454.14,971882496.0,971882496.0
2020-09-01,'000890,*STÊ¤¶û,2.64,2.71,2.58,2.58,2.69,-0.05,-1.8587,1.7199,6529326,17154094.34,1002253824.0,1002253824.0
2020-08-31,'000890,*STÊ¤¶û,2.69,2.72,2.69,2.69,2.83,-0.14,-4.947,1.8848,7155500,19267612.0,1021235904.0,1021235904.0
2020-08-28,'000890,*STÊ¤¶û,2.83,2.9,2.82,2.87,2.87,-0.04,-1.3937,1.2809,4862901,13857740.76,1074385728.0,1074385728.0
2020-08-27,'000890,*STÊ¤¶û,2.87,2.92,2.82,2.82,2.84,0.03,1.0563,1.7285,6562283,18961913.66,1089571392.0,1089571392.0
2020-08-26,'000890,*STÊ¤¶û,2.84,2.92,2.78,2.83,2.83,0.01,0.3534,1.5225,5780051,16389909.23,1078182144.0,1078182144.0
2020-08-25,'000890,*STÊ¤¶û,2.83,2.85,2.72,2.74,2.74,0.09,3.2847,1.4729,5591555,15624070.02,1074385728.0,1074385728.0
2020-08-24,'000890,*STÊ¤¶û,2.74,2.8,2.74,2.78,2.8,-0.06,-2.1429,1.0472,3975582,10981840.71,1040217984.0,1040217984.0
2020-08-21,'000890,*STÊ¤¶û,2.8,2.87,2.8,2.84,2.84,-0.04,-1.4085,2.1389,8120300,23052190.0,1062996480.0,1062996480.0
2020-08-20,'000890,*STÊ¤¶û,2.84,2.84,2.7,2.7,2.7,0.14,5.1852,1.6626,6311840,17540361.04,1078182144.0,1078182144.0
2020-08-19,'000890,*STÊ¤¶û,2.7,2.75,2.68,2.71,2.71,-0.01,-0.369,0.9326,3540600,9600602.0,1025032320.0,1025032320.0
2020-08-18,'000890,*STÊ¤¶û,2.71,2.75,2.68,2.75,2.68,0.03,1.1194,0.9611,3648609,9880272.39,1028828736.0,1028828736.0
2020-08-17,'000890,*STÊ¤¶û,2.68,2.73,2.64,2.64,2.64,0.04,1.5152,0.7641,2900995,7792859.75,1017439488.0,1017439488.0
