ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'002352,Ë³·á¿Ø¹É,77.94,79.2,76.85,78.46,78.45,-0.51,-0.6501,0.4475,20386117,1583953668.53,3.55128969063e+11,3.55089207114e+11
2020-11-17,'002352,Ë³·á¿Ø¹É,78.45,80.09,77.3,79.49,80.0,-1.55,-1.9375,0.5661,25790143,2017571803.68,3.57452753695e+11,3.57412731564e+11
2020-11-16,'002352,Ë³·á¿Ø¹É,80.0,81.95,79.66,81.8,80.83,-0.83,-1.0268,0.399,18176271,1460636985.53,3.645152364e+11,3.6447442352e+11
2020-11-13,'002352,Ë³·á¿Ø¹É,80.83,81.78,79.79,80.36,81.35,-0.52,-0.6392,0.3179,14482688,1167029965.65,3.68297081978e+11,3.68255845664e+11
2020-11-12,'002352,Ë³·á¿Ø¹É,81.35,81.8,78.8,80.35,80.4,0.95,1.1816,0.3758,17119803,1386028963.41,3.70666431014e+11,3.70624929417e+11
2020-11-11,'002352,Ë³·á¿Ø¹É,80.4,83.38,80.0,82.9,82.66,-2.26,-2.7341,0.5202,23700344,1931319245.44,3.66337812582e+11,3.66296795638e+11
2020-11-10,'002352,Ë³·á¿Ø¹É,82.66,84.36,81.87,82.94,83.38,-0.72,-0.8635,0.4469,20360903,1685976237.58,3.7663536801e+11,3.76593198102e+11
2020-11-09,'002352,Ë³·á¿Ø¹É,83.38,84.39,81.44,83.4,83.49,-0.11,-0.1318,0.6344,28903839,2398361476.23,3.79916005138e+11,3.79873467914e+11
2020-11-06,'002352,Ë³·á¿Ø¹É,83.49,88.46,82.39,88.21,88.2,-4.71,-5.3401,0.9429,42958561,3618672914.08,3.80417213588e+11,3.80374620246e+11
2020-11-05,'002352,Ë³·á¿Ø¹É,88.2,90.86,87.2,90.0,89.2,-1.0,-1.1211,0.7097,32333320,2845068088.28,4.01878048131e+11,4.01833051931e+11
2020-11-04,'002352,Ë³·á¿Ø¹É,89.2,90.01,85.0,85.58,85.66,3.54,4.1326,0.7143,32541735,2868173671.71,4.06434488586e+11,4.06388982225e+11
2020-11-03,'002352,Ë³·á¿Ø¹É,85.66,86.8,84.57,86.0,84.2,1.46,1.734,0.4523,20605513,1763353849.12,3.90304689375e+11,3.90260988984e+11
2020-11-02,'002352,Ë³·á¿Ø¹É,84.2,86.66,83.54,83.57,82.8,1.4,1.6908,0.4402,20055744,1697989292.74,3.83652286311e+11,3.83609330755e+11
2020-10-30,'002352,Ë³·á¿Ø¹É,82.8,86.78,82.16,86.16,86.12,-3.32,-3.8551,0.6122,27893284,2346001217.79,3.77273269674e+11,3.77231028343e+11
2020-10-29,'002352,Ë³·á¿Ø¹É,86.12,87.29,84.6,85.6,86.74,-0.62,-0.7148,0.4324,19698584,1692300526.97,3.92400651985e+11,3.92329300273e+11
2020-10-28,'002352,Ë³·á¿Ø¹É,86.74,87.76,84.95,87.5,87.03,-0.29,-0.3332,0.3128,14248079,1228246357.87,3.95225645067e+11,3.95153779676e+11
