ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'002072,ST¿­Èð,4.73,4.78,4.73,4.77,4.76,-0.03,-0.6303,0.5857,947100,4499064.0,832480000.0,764905801.0
2020-11-17,'002072,ST¿­Èð,4.76,4.78,4.73,4.77,4.78,-0.02,-0.4184,0.5839,944200,4485150.5,837760000.0,769757212.0
2020-11-16,'002072,ST¿­Èð,4.78,4.83,4.7,4.78,4.78,0.0,0.0,0.4283,692700,3322315.0,841280000.0,772991486.0
2020-11-13,'002072,ST¿­Èð,4.78,4.83,4.77,4.83,4.83,-0.05,-1.0352,0.5733,927100,4446239.5,841280000.0,772991486.0
2020-11-12,'002072,ST¿­Èð,4.83,4.85,4.78,4.81,4.81,0.02,0.4158,0.568,918600,4420023.0,850080000.0,781077171.0
2020-11-11,'002072,ST¿­Èð,4.81,4.92,4.73,4.75,4.76,0.05,1.0504,0.9973,1612796,7785618.76,846560000.0,777842897.0
2020-11-10,'002072,ST¿­Èð,4.76,4.82,4.73,4.75,4.78,-0.02,-0.4184,0.573,926700,4420825.0,837760000.0,769757212.0
2020-11-09,'002072,ST¿­Èð,4.78,4.85,4.71,4.71,4.74,0.04,0.8439,0.7904,1278200,6098829.0,841280000.0,772991486.0
2020-11-06,'002072,ST¿­Èð,4.74,4.78,4.7,4.78,4.7,0.04,0.8511,0.4831,781200,3687588.0,834240000.0,766522938.0
2020-11-05,'002072,ST¿­Èð,4.7,4.74,4.68,4.7,4.71,-0.01,-0.2123,0.5945,961400,4523936.0,827200000.0,760054390.0
2020-11-04,'002072,ST¿­Èð,4.71,4.77,4.58,4.6,4.6,0.11,2.3913,0.8855,1431900,6678039.0,828960000.0,761671527.0
2020-11-03,'002072,ST¿­Èð,4.6,4.62,4.46,4.46,4.56,0.04,0.8772,0.6484,1048500,4802764.0,809600000.0,743883020.0
2020-11-02,'002072,ST¿­Èð,4.56,4.72,4.48,4.7,4.71,-0.15,-3.1847,1.1059,1788362,8211533.3,802560000.0,737414472.0
