ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'000918,¼Î¿­³Ç,4.53,4.55,4.49,4.49,4.52,0.01,0.2212,0.2453,4425213,20005644.5,8172987495.0,8172987495.0
2020-11-17,'000918,¼Î¿­³Ç,4.52,4.62,4.51,4.58,4.56,-0.04,-0.8772,0.3515,6341500,28988018.0,8154945580.0,8154945580.0
2020-11-16,'000918,¼Î¿­³Ç,4.56,4.62,4.46,4.49,4.49,0.07,1.559,0.3031,5468027,24890877.12,8227113240.0,8227113240.0
2020-11-13,'000918,¼Î¿­³Ç,4.49,4.54,4.45,4.54,4.54,-0.05,-1.1013,0.3,5411987,24202328.05,8100819835.0,8100819835.0
2020-11-12,'000918,¼Î¿­³Ç,4.54,4.63,4.52,4.56,4.64,-0.1,-2.1552,0.4558,8223014,37525964.7,8191029410.0,8191029410.0
2020-11-11,'000918,¼Î¿­³Ç,4.64,4.78,4.55,4.73,4.68,-0.04,-0.8547,0.6247,11271034,52367949.88,8371448560.0,8371448560.0
2020-11-10,'000918,¼Î¿­³Ç,4.68,5.29,4.68,5.16,4.9,-0.22,-4.4898,1.4797,26696079,133087556.39,8443616220.0,8443616220.0
2020-11-09,'000918,¼Î¿­³Ç,4.9,4.9,4.69,4.8,4.45,0.45,10.1124,0.3797,6851361,33127270.46,8840538350.0,8840538350.0
2020-11-06,'000918,¼Î¿­³Ç,4.45,4.48,4.42,4.47,4.45,0.0,0.0,0.1258,2269000,10094406.0,8028652175.0,8028652175.0
2020-11-05,'000918,¼Î¿­³Ç,4.45,4.5,4.43,4.43,4.43,0.02,0.4515,0.1871,3375200,15035792.0,8028652175.0,8028652175.0
2020-11-04,'000918,¼Î¿­³Ç,4.43,4.49,4.4,4.44,4.47,-0.04,-0.8949,0.142,2562100,11339067.0,7992568345.0,7992568345.0
2020-11-03,'000918,¼Î¿­³Ç,4.47,4.52,4.42,4.42,4.42,0.05,1.1312,0.2026,3654900,16352066.75,8064736005.0,8064736005.0
2020-11-02,'000918,¼Î¿­³Ç,4.42,4.48,4.37,4.48,4.45,-0.03,-0.6742,0.2263,4082950,17989918.0,7974526430.0,7974526430.0
2020-10-30,'000918,¼Î¿­³Ç,4.45,4.54,4.43,4.44,4.43,0.02,0.4515,0.2366,4268400,19128669.0,8028652175.0,8028652175.0
2020-10-29,'000918,¼Î¿­³Ç,4.43,4.54,4.42,4.44,4.52,-0.09,-1.9912,0.2372,4279050,19086300.5,7992568345.0,7992568345.0
2020-10-28,'000918,¼Î¿­³Ç,4.52,4.73,4.49,4.52,4.58,-0.06,-1.31,0.238,4294690,19483583.1,8154945580.0,8154945580.0
2020-10-27,'000918,¼Î¿­³Ç,4.58,4.61,4.54,4.57,4.6,-0.02,-0.4348,0.1567,2827700,12931586.0,8263197070.0,8263197070.0
2020-10-26,'000918,¼Î¿­³Ç,4.6,4.67,4.55,4.64,4.69,-0.09,-1.919,0.2617,4722322,21730404.76,8299280900.0,8299280900.0
2020-10-23,'000918,¼Î¿­³Ç,4.69,4.9,4.66,4.76,4.72,-0.03,-0.6356,0.3317,5984800,28516532.0,8461658135.0,8461658135.0
2020-10-22,'000918,¼Î¿­³Ç,4.72,4.84,4.69,4.83,4.83,-0.11,-2.2774,0.3852,6949513,32934466.1,8515783880.0,8515783880.0
2020-10-21,'000918,¼Î¿­³Ç,4.83,4.97,4.8,4.88,4.88,-0.05,-1.0246,0.4056,7318050,35796921.0,8714244945.0,8714244945.0
2020-10-20,'000918,¼Î¿­³Ç,4.88,4.9,4.66,4.74,4.74,0.14,2.9536,0.4636,8364601,40051905.88,8804454520.0,8804454520.0
2020-10-19,'000918,¼Î¿­³Ç,4.74,4.8,4.65,4.65,4.68,0.06,1.2821,0.4422,7977976,37826251.16,8551867710.0,8551867710.0
2020-10-16,'000918,¼Î¿­³Ç,4.68,4.82,4.61,4.74,4.74,-0.06,-1.2658,0.3907,7049001,33213535.75,8443616220.0,8443616220.0
2020-10-15,'000918,¼Î¿­³Ç,4.74,4.89,4.73,4.75,4.83,-0.09,-1.8634,0.4698,8476440,40662249.77,8551867710.0,8551867710.0
2020-10-14,'000918,¼Î¿­³Ç,4.83,5.04,4.77,4.92,5.06,-0.23,-4.5455,0.8353,15069589,73549335.72,8714244945.0,8714244945.0
2020-10-13,'000918,¼Î¿­³Ç,5.06,5.1,4.63,4.67,4.7,0.36,7.6596,1.0489,18925024,93455323.97,9129208990.0,9129208990.0
2020-10-12,'000918,¼Î¿­³Ç,4.7,4.72,4.53,4.61,4.62,0.08,1.7316,0.5531,9978670,46236761.27,8479700050.0,8479700050.0
2020-10-09,'000918,¼Î¿­³Ç,4.62,4.85,4.57,4.8,4.8,-0.18,-3.75,0.7491,13514342,63050522.66,8335364730.0,8335364730.0
2020-09-30,'000918,¼Î¿­³Ç,4.8,4.86,4.55,4.7,4.58,0.22,4.8035,0.938,16923301,80119860.18,8660119200.0,8660119200.0
2020-09-29,'000918,¼Î¿­³Ç,4.58,4.65,4.23,4.4,4.4,0.18,4.0909,0.8746,15780107,69618933.68,8263197070.0,8263197070.0
2020-09-28,'000918,¼Î¿­³Ç,4.4,4.6,4.25,4.25,4.22,0.18,4.2654,1.1511,20768114,92138113.14,7938442600.0,7938442600.0
2020-09-25,'000918,¼Î¿­³Ç,4.22,4.76,4.22,4.69,4.69,-0.47,-10.0213,1.3634,24598701,107372655.55,7613688130.0,7613688130.0
2020-09-24,'000918,¼Î¿­³Ç,4.69,4.75,4.6,4.75,4.77,-0.08,-1.6771,0.3822,6895700,32134771.0,8461658135.0,8461658135.0
2020-09-23,'000918,¼Î¿­³Ç,4.77,4.85,4.75,4.84,4.81,-0.04,-0.8316,0.2861,5162500,24673417.0,8605993455.0,8605993455.0
2020-09-22,'000918,¼Î¿­³Ç,4.81,4.93,4.79,4.93,4.96,-0.15,-3.0242,0.3641,6568513,31817962.53,8678161115.0,8678161115.0
2020-09-21,'000918,¼Î¿­³Ç,4.96,5.08,4.96,5.01,5.03,-0.07,-1.3917,0.2864,5167000,25839292.0,8948789840.0,8948789840.0
2020-09-18,'000918,¼Î¿­³Ç,5.03,5.04,4.93,4.96,4.98,0.05,1.004,0.3518,6346576,31677599.72,9075083245.0,9075083245.0
2020-09-17,'000918,¼Î¿­³Ç,4.98,5.09,4.96,5.01,5.0,-0.02,-0.4,0.3524,6358500,31858373.0,8984873670.0,8984873670.0
2020-09-16,'000918,¼Î¿­³Ç,5.0,5.1,4.96,5.09,5.09,-0.09,-1.7682,0.5307,9575300,47989861.0,9020957500.0,9020957500.0
2020-09-15,'000918,¼Î¿­³Ç,5.09,5.2,5.02,5.2,5.18,-0.09,-1.7375,0.4217,7607500,38599748.0,9183334735.0,9183334735.0
2020-09-14,'000918,¼Î¿­³Ç,5.18,5.4,5.13,5.37,5.42,-0.24,-4.428,0.8206,14805999,77253758.11,9345711970.0,9345711970.0
2020-09-11,'000918,¼Î¿­³Ç,5.42,5.56,5.31,5.53,5.41,0.01,0.1848,0.5211,9402129,50900220.27,9778717930.0,9778717930.0
2020-09-10,'000918,¼Î¿­³Ç,5.41,5.69,5.32,5.67,5.59,-0.18,-3.22,0.9379,16921698,92965967.07,9760676015.0,9760676015.0
2020-09-09,'000918,¼Î¿­³Ç,5.59,5.75,5.26,5.26,5.31,0.28,5.2731,1.3555,24456572,136040082.73,10085430485.0,10085430485.0
2020-09-08,'000918,¼Î¿­³Ç,5.31,5.48,5.22,5.25,5.3,0.01,0.1887,0.7164,12925280,69280877.79,9580256865.0,9580256865.0
2020-09-07,'000918,¼Î¿­³Ç,5.3,5.55,5.08,5.11,5.11,0.19,3.7182,1.2937,23340067,124490048.51,9562214950.0,9562214950.0
2020-09-04,'000918,¼Î¿­³Ç,5.11,5.11,4.75,4.81,4.84,0.27,5.5785,0.5867,10586088,52858864.95,9219418565.0,9219418565.0
2020-09-03,'000918,¼Î¿­³Ç,4.84,4.93,4.82,4.85,4.91,-0.07,-1.4257,0.1952,3521600,17139564.0,8732286860.0,8732286860.0
2020-09-02,'000918,¼Î¿­³Ç,4.91,4.99,4.88,4.96,4.98,-0.07,-1.4056,0.2561,4619800,22716197.0,8858580265.0,8858580265.0
2020-09-01,'000918,¼Î¿­³Ç,4.98,5.01,4.95,4.96,5.01,-0.03,-0.5988,0.1677,3025752,15060264.94,8984873670.0,8984873670.0
2020-08-31,'000918,¼Î¿­³Ç,5.01,5.15,4.96,4.98,4.99,0.02,0.4008,0.3606,6506774,32656076.36,9038999415.0,9038999415.0
2020-08-28,'000918,¼Î¿­³Ç,4.99,5.01,4.93,4.95,4.95,0.04,0.8081,0.2122,3828215,19063838.4,9002915585.0,9002915585.0
2020-08-27,'000918,¼Î¿­³Ç,4.95,5.06,4.89,4.9,4.92,0.03,0.6098,0.2334,4210226,20981532.7,8930747925.0,8930747925.0
2020-08-26,'000918,¼Î¿­³Ç,4.92,4.97,4.85,4.91,4.95,-0.03,-0.6061,0.2655,4790430,23621423.33,8876622180.0,8876622180.0
2020-08-25,'000918,¼Î¿­³Ç,4.95,4.99,4.89,4.95,4.96,-0.01,-0.2016,0.175,3156627,15578772.11,8930747925.0,8930747925.0
2020-08-24,'000918,¼Î¿­³Ç,4.96,5.07,4.95,5.07,5.02,-0.06,-1.1952,0.2048,3695328,18404981.41,8948789840.0,8948789840.0
2020-08-21,'000918,¼Î¿­³Ç,5.02,5.05,4.96,4.99,4.99,0.03,0.6012,0.277,4997000,24943161.0,9057041330.0,9057041330.0
2020-08-20,'000918,¼Î¿­³Ç,4.99,5.08,4.95,5.01,5.04,-0.05,-0.9921,0.3263,5886826,29426584.2,9002915585.0,9002915585.0
2020-08-19,'000918,¼Î¿­³Ç,5.04,5.21,5.04,5.16,5.14,-0.1,-1.9455,0.4463,8051902,41047468.21,9093125160.0,9093125160.0
2020-08-18,'000918,¼Î¿­³Ç,5.14,5.25,4.95,4.98,4.97,0.17,3.4205,0.7526,13577646,69549864.01,9273544310.0,9273544310.0
2020-08-17,'000918,¼Î¿­³Ç,4.97,4.98,4.81,4.83,4.83,0.14,2.8986,0.4549,8207900,40145584.0,8966831755.0,8966831755.0
