ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'002078,Ì«ÑôÖ½Òµ,15.88,16.28,15.73,15.8,15.85,0.03,0.1893,1.1432,29625694,473970018.15,41327677180.4,41152647820.4
2020-11-17,'002078,Ì«ÑôÖ½Òµ,15.85,16.2,15.72,15.85,15.86,-0.01,-0.0631,0.7936,20565560,326838824.4,41249602223.6,41074903523.6
2020-11-16,'002078,Ì«ÑôÖ½Òµ,15.86,15.97,15.1,15.1,14.95,0.91,6.087,1.8956,49125102,769479966.39,41275627209.2,41100818289.2
2020-11-13,'002078,Ì«ÑôÖ½Òµ,14.95,15.06,14.76,14.96,14.98,-0.03,-0.2003,0.6173,15998394,238569963.33,38907353516.8,38742574616.8
2020-11-12,'002078,Ì«ÑôÖ½Òµ,14.98,15.19,14.74,14.89,14.91,0.07,0.4695,0.6593,17085957,255412635.67,38985428473.7,38820318913.7
2020-11-11,'002078,Ì«ÑôÖ½Òµ,14.91,15.14,14.78,14.89,14.83,0.08,0.5394,0.8376,21705817,324288332.82,38803253574.3,38638915554.3
2020-11-10,'002078,Ì«ÑôÖ½Òµ,14.83,15.27,14.09,14.42,14.18,0.65,4.5839,1.6906,43811785,650661578.93,38595053689.3,38431597429.3
2020-11-09,'002078,Ì«ÑôÖ½Òµ,14.18,14.47,13.64,13.64,13.67,0.51,3.7308,1.3297,34457616,490481308.21,36903429623.3,36747137663.3
2020-11-06,'002078,Ì«ÑôÖ½Òµ,13.67,13.93,13.49,13.85,13.83,-0.16,-1.1569,0.6528,16916138,231507123.57,35576155356.2,35425484616.2
2020-11-05,'002078,Ì«ÑôÖ½Òµ,13.83,14.29,13.8,13.91,13.74,0.09,0.655,0.7164,18565295,259450802.88,35992555126.3,35840120866.3
2020-11-04,'002078,Ì«ÑôÖ½Òµ,13.74,13.83,13.45,13.75,13.64,0.1,0.7331,0.7438,19275384,262484488.21,35758330255.6,35606887975.6
2020-11-03,'002078,Ì«ÑôÖ½Òµ,13.64,13.86,13.29,13.41,13.42,0.22,1.6393,0.7186,18622551,252729427.95,35498080399.3,35347740319.3
2020-11-02,'002078,Ì«ÑôÖ½Òµ,13.42,14.03,13.16,13.91,13.91,-0.49,-3.5226,1.134,29386932,396186213.83,34925530715.5,34777615475.5
2020-10-30,'002078,Ì«ÑôÖ½Òµ,13.91,14.24,13.83,14.0,13.9,0.01,0.0719,1.3279,34411009,482914303.45,36200755011.3,36047438991.3
2020-10-29,'002078,Ì«ÑôÖ½Òµ,13.9,13.9,12.31,12.31,12.64,1.26,9.9684,1.9266,49927294,672981558.27,36174730025.7,36021524225.7
2020-10-28,'002078,Ì«ÑôÖ½Òµ,12.64,13.05,12.48,12.83,12.79,-0.15,-1.1728,0.6748,17487503,221134545.4,32895581836.3,32756263756.3
2020-10-27,'002078,Ì«ÑôÖ½Òµ,12.79,12.95,12.1,12.25,12.29,0.5,4.0683,1.2269,31795957,401693888.53,33285956620.8,33144985240.8
2020-10-26,'002078,Ì«ÑôÖ½Òµ,12.29,12.92,12.1,12.9,12.98,-0.69,-5.3159,1.1227,29093269,361131597.94,31984707339.3,31849246959.3
2020-10-23,'002078,Ì«ÑôÖ½Òµ,12.98,13.45,12.92,13.23,13.33,-0.35,-2.6257,0.4717,12223847,160572939.56,33780431347.7,33637365787.7
2020-10-22,'002078,Ì«ÑôÖ½Òµ,13.33,13.35,13.05,13.05,13.15,0.18,1.3688,0.5953,15428302,203746534.35,34691305844.8,34544382584.8
2020-10-21,'002078,Ì«ÑôÖ½Òµ,13.15,13.19,12.83,12.85,12.88,0.27,2.0963,0.7142,18507310,242035771.79,34222856103.5,34077916803.5
2020-10-20,'002078,Ì«ÑôÖ½Òµ,12.88,12.91,12.62,12.69,12.73,0.15,1.1783,0.495,12827281,164273184.32,33520181491.4,33378218131.4
2020-10-19,'002078,Ì«ÑôÖ½Òµ,12.73,13.03,12.64,12.98,12.94,-0.21,-1.6229,0.8607,22305163,285011037.12,33129806707.0,32989496647.0
2020-10-16,'002078,Ì«ÑôÖ½Òµ,12.94,13.0,12.67,12.74,12.75,0.19,1.4902,0.7869,20393468,262364137.12,33676331405.2,33533706725.2
2020-10-15,'002078,Ì«ÑôÖ½Òµ,12.75,12.98,12.55,12.92,12.92,-0.17,-1.3158,0.9575,24813158,316554661.58,33181856678.2,33041326178.2
2020-10-14,'002078,Ì«ÑôÖ½Òµ,12.92,13.24,12.82,13.06,13.03,-0.11,-0.8442,1.0953,28384311,368768308.96,33624281434.0,33481877194.0
2020-10-13,'002078,Ì«ÑôÖ½Òµ,13.03,13.54,12.92,13.54,13.55,-0.52,-3.8376,1.6603,43027416,562060043.83,33910556275.9,33766939615.9
2020-10-12,'002078,Ì«ÑôÖ½Òµ,13.55,14.25,13.2,14.2,14.11,-0.56,-3.9688,1.989,51543743,700392165.27,35263855528.7,35114507428.7
2020-10-09,'002078,Ì«ÑôÖ½Òµ,14.11,14.65,14.06,14.29,14.1,0.01,0.0709,0.7665,19863532,285093201.97,36721254723.9,36565734303.9
2020-09-30,'002078,Ì«ÑôÖ½Òµ,14.1,14.46,14.01,14.38,14.41,-0.31,-2.1513,0.5201,13420107,190056603.9,36538848175.2,36383437975.2
2020-09-29,'002078,Ì«ÑôÖ½Òµ,14.41,14.69,14.21,14.33,14.36,0.05,0.3482,0.5798,14959940,216797070.2,37342184553.5,37183357533.5
2020-09-28,'002078,Ì«ÑôÖ½Òµ,14.36,14.6,14.08,14.29,14.08,0.28,1.9886,0.6125,15803687,227331991.23,37212614169.9,37054338249.9
2020-09-25,'002078,Ì«ÑôÖ½Òµ,14.08,14.15,13.86,13.86,13.9,0.18,1.295,0.3624,9351946,131387655.41,36487020021.8,36331830261.8
2020-09-24,'002078,Ì«ÑôÖ½Òµ,13.9,13.97,13.69,13.94,14.0,-0.1,-0.7143,0.4893,12625118,174623018.88,36020566640.8,35867360840.8
2020-09-23,'002078,Ì«ÑôÖ½Òµ,14.0,14.45,13.88,14.24,14.11,-0.11,-0.7796,0.5678,14651185,207246330.97,36279707408.0,36125399408.0
2020-09-22,'002078,Ì«ÑôÖ½Òµ,14.11,14.29,13.97,14.21,14.33,-0.22,-1.5352,0.4525,11676697,164845484.0,36564762251.9,36409241831.9
2020-09-21,'002078,Ì«ÑôÖ½Òµ,14.33,14.53,14.12,14.18,14.1,0.23,1.6312,0.8992,23202286,333487919.45,37134871939.8,36976926679.8
2020-09-18,'002078,Ì«ÑôÖ½Òµ,14.1,14.32,13.92,13.92,13.94,0.16,1.1478,0.5608,14470388,204513018.21,36538848175.2,36383437975.2
2020-09-17,'002078,Ì«ÑôÖ½Òµ,13.94,14.13,13.68,13.94,14.03,-0.09,-0.6415,0.5092,13140136,182678251.43,36124222947.7,35970576267.7
2020-09-16,'002078,Ì«ÑôÖ½Òµ,14.03,14.3,13.94,14.12,14.08,-0.05,-0.3551,0.6985,18022766,254115672.98,36357449638.2,36202810978.2
2020-09-15,'002078,Ì«ÑôÖ½Òµ,14.08,14.18,13.59,13.71,13.8,0.28,2.029,0.8159,21054245,292261220.99,36487020021.8,36331830261.8
2020-09-14,'002078,Ì«ÑôÖ½Òµ,13.8,13.8,13.1,13.18,13.18,0.62,4.7041,1.0501,27097483,364708380.12,35761425873.6,35609322273.6
2020-09-11,'002078,Ì«ÑôÖ½Òµ,13.18,13.37,13.01,13.19,13.11,0.07,0.5339,0.5965,15393187,203028726.29,34154753117.0,34009483157.0
2020-09-10,'002078,Ì«ÑôÖ½Òµ,13.11,13.43,12.81,12.81,12.72,0.39,3.066,1.2678,32713806,432256974.57,33973354579.9,33828856159.9
2020-09-09,'002078,Ì«ÑôÖ½Òµ,12.72,13.43,12.55,13.33,13.57,-0.85,-6.2638,1.2132,31306495,402597957.07,32962705587.8,32822505747.8
2020-09-08,'002078,Ì«ÑôÖ½Òµ,13.57,13.68,13.25,13.66,13.59,-0.02,-0.1472,0.7878,20329346,273273078.8,35165402109.0,35015833569.0
2020-09-07,'002078,Ì«ÑôÖ½Òµ,13.59,14.4,13.5,13.93,13.92,-0.33,-2.3707,1.084,27972008,389174545.03,35217230262.5,35067441282.5
2020-09-04,'002078,Ì«ÑôÖ½Òµ,13.92,14.19,13.77,14.08,14.35,-0.43,-2.9965,0.7423,19153124,267173695.13,36072394794.2,35918968554.2
2020-09-03,'002078,Ì«ÑôÖ½Òµ,14.35,14.6,14.18,14.43,14.5,-0.15,-1.0345,0.8862,22867624,327931919.51,37186700093.2,37028534393.2
2020-09-02,'002078,Ì«ÑôÖ½Òµ,14.5,14.66,14.06,14.3,14.22,0.28,1.9691,1.1055,28525441,409157877.36,37575411244.0,37415592244.0
2020-09-01,'002078,Ì«ÑôÖ½Òµ,14.22,14.42,13.97,14.0,13.96,0.26,1.8625,1.0679,27555824,390191536.53,36849817095.8,36693084255.8
2020-08-31,'002078,Ì«ÑôÖ½Òµ,13.96,14.48,13.48,13.49,13.86,0.1,0.7215,1.4673,37862231,533877723.56,36176051101.1,36022183981.1
2020-08-28,'002078,Ì«ÑôÖ½Òµ,13.86,13.88,13.07,13.4,13.42,0.44,3.2787,1.053,27172688,366035953.06,35916910333.9,35764145413.9
2020-08-27,'002078,Ì«ÑôÖ½Òµ,13.42,14.15,13.26,13.8,13.72,-0.3,-2.1866,1.3557,34981350,473497758.77,34776690958.2,34628775718.2
2020-08-26,'002078,Ì«ÑôÖ½Òµ,13.72,13.98,13.55,13.73,13.69,0.03,0.2191,0.9797,25280312,347674545.52,35554113259.8,35402891419.8
2020-08-25,'002078,Ì«ÑôÖ½Òµ,13.69,14.18,13.53,13.94,13.84,-0.15,-1.0838,0.9166,23651151,326513497.83,35476371029.7,35325479849.7
2020-08-24,'002078,Ì«ÑôÖ½Òµ,13.84,14.3,13.73,13.94,13.78,0.06,0.4354,1.1898,30701578,429215117.5,35865082180.5,35712537700.5
2020-08-21,'002078,Ì«ÑôÖ½Òµ,13.78,13.95,12.96,13.31,13.18,0.6,4.5524,1.4964,38612109,523233448.37,35709597720.2,35557714560.2
2020-08-20,'002078,Ì«ÑôÖ½Òµ,13.18,13.43,12.56,12.56,12.61,0.57,4.5202,1.9656,50719790,667502189.31,34154753117.0,34009483157.0
2020-08-19,'002078,Ì«ÑôÖ½Òµ,12.61,13.02,12.56,12.83,12.9,-0.29,-2.2481,1.059,27325183,347794818.07,32677650743.9,32538663323.9
2020-08-18,'002078,Ì«ÑôÖ½Òµ,12.9,12.95,12.54,12.83,12.8,0.1,0.7813,0.9175,23674674,302281821.47,33429158968.8,33286975168.8
2020-08-17,'002078,Ì«ÑôÖ½Òµ,12.8,13.05,12.25,12.58,12.64,0.16,1.2658,1.2421,32051723,406453869.22,33170018201.6,33028936601.6
2020-08-14,'002078,Ì«ÑôÖ½Òµ,12.64,12.95,12.47,12.9,12.93,-0.29,-2.2428,1.1364,29322811,371003138.47,32755392974.1,32616074894.1
2020-08-13,'002078,Ì«ÑôÖ½Òµ,12.93,13.18,12.58,12.79,12.64,0.29,2.2943,0.9516,24556022,317213520.12,33506901199.0,33364386739.0
2020-08-12,'002078,Ì«ÑôÖ½Òµ,12.64,12.83,12.4,12.69,12.75,-0.11,-0.8627,1.3047,33665750,424460062.02,32755392974.1,32616074894.1
2020-08-11,'002078,Ì«ÑôÖ½Òµ,12.75,13.24,12.63,13.02,13.02,-0.27,-2.0737,0.9413,24289139,315082798.4,33040447818.0,32899917318.0
2020-08-10,'002078,Ì«ÑôÖ½Òµ,13.02,13.67,12.93,13.2,13.15,-0.13,-0.9886,1.3706,35365878,468265125.23,33740127889.4,33596621449.4
2020-08-07,'002078,Ì«ÑôÖ½Òµ,13.15,13.44,12.2,12.32,12.48,0.67,5.3686,1.7962,46348992,600154177.98,34077010886.8,33932071586.8
2020-08-06,'002078,Ì«ÑôÖ½Òµ,12.48,12.75,12.31,12.49,12.42,0.06,0.4831,0.9484,24473381,306409584.33,32340767746.6,32203213186.6
2020-08-05,'002078,Ì«ÑôÖ½Òµ,12.42,12.53,12.2,12.37,12.49,-0.07,-0.5604,0.8194,21143212,261267120.87,32185283286.2,32048390046.2
2020-08-04,'002078,Ì«ÑôÖ½Òµ,12.49,12.88,12.31,12.75,12.75,-0.26,-2.0392,0.9419,24305531,303492175.3,32366681823.3,32229017043.3
2020-08-03,'002078,Ì«ÑôÖ½Òµ,12.75,12.93,12.43,12.78,12.68,0.07,0.5521,1.0104,26071547,328962351.51,33040447818.0,32899917318.0
2020-07-31,'002078,Ì«ÑôÖ½Òµ,12.68,12.88,12.46,12.68,12.68,0.0,0.0,0.8579,22137449,280938641.97,32859049281.0,32719290321.0
2020-07-30,'002078,Ì«ÑôÖ½Òµ,12.68,12.88,12.08,12.21,12.25,0.43,3.5102,1.6701,43095920,541109284.17,32859049281.0,32719290321.0
2020-07-29,'002078,Ì«ÑôÖ½Òµ,12.25,12.42,11.88,12.03,12.02,0.23,1.9135,1.0622,27408239,334377198.26,31744743982.0,31609724482.0
2020-07-28,'002078,Ì«ÑôÖ½Òµ,12.02,12.22,11.74,11.74,11.72,0.3,2.5597,1.1208,28919957,346574122.96,31148720217.4,31016235777.4
2020-07-27,'002078,Ì«ÑôÖ½Òµ,11.72,12.14,11.39,11.75,11.69,0.03,0.2566,1.038,26783307,312938254.84,30371297915.8,30242120075.8
2020-07-24,'002078,Ì«ÑôÖ½Òµ,11.69,12.32,11.5,12.26,12.29,-0.6,-4.882,1.2255,31623490,375629051.9,30293555685.7,30164708505.7
2020-07-23,'002078,Ì«ÑôÖ½Òµ,12.29,12.32,11.71,12.06,12.07,0.22,1.8227,1.6239,41903304,503486310.93,31848400288.9,31712939908.9
2020-07-22,'002078,Ì«ÑôÖ½Òµ,12.07,12.39,12.03,12.25,12.32,-0.25,-2.0292,1.2837,33125435,404140464.08,31278290601.0,31145255061.0
2020-07-21,'002078,Ì«ÑôÖ½Òµ,12.32,12.55,11.74,11.92,12.16,0.16,1.3158,2.2099,57025021,695218657.77,31926142519.0,31790351479.0
2020-07-20,'002078,Ì«ÑôÖ½Òµ,12.16,12.18,11.1,11.1,11.15,1.01,9.0583,2.7519,71010627,842012903.4,31511517291.5,31377489771.5
2020-07-17,'002078,Ì«ÑôÖ½Òµ,11.15,11.15,10.53,10.76,10.7,0.45,4.2056,1.4088,36353256,394982033.07,28894195542.8,28771300242.8
2020-07-16,'002078,Ì«ÑôÖ½Òµ,10.7,11.45,10.68,10.9,10.95,-0.25,-2.2831,1.4005,36137387,398589929.83,27728062090.4,27610126690.4
2020-07-15,'002078,Ì«ÑôÖ½Òµ,10.95,11.21,10.69,11.03,10.95,0.0,0.0,1.1919,30754659,338501516.22,28375914008.4,28255223108.4
2020-07-14,'002078,Ì«ÑôÖ½Òµ,10.95,11.09,10.75,10.95,10.88,0.07,0.6434,1.46,37673044,411157204.35,28375914008.4,28255223108.4
2020-07-13,'002078,Ì«ÑôÖ½Òµ,10.88,10.95,10.26,10.26,10.29,0.59,5.7337,1.5408,39759306,426633815.99,28194515471.4,28074596111.4
2020-07-10,'002078,Ì«ÑôÖ½Òµ,10.29,10.68,10.23,10.59,10.7,-0.41,-3.8318,1.1931,30786565,320279622.98,26665584944.9,26552168564.9
