»’∆⁄,π…∆±¥˙¬Î,√˚≥∆, ’≈Ãº€,◊Ó∏ﬂº€,◊ÓµÕº€,ø™≈Ãº€,«∞ ’≈Ã,’«µ¯∂Ó,’«µ¯∑˘,ªª ÷¬ ,≥…Ωª¡ø,≥…ΩªΩ∂Ó,◊‹ –÷µ,¡˜Õ® –÷µ
2020-11-18,'002303,√¿”Ø…≠,4.47,4.52,4.44,4.45,4.47,0.0,0.0,0.7097,10868425,48697537.25,6845016871.95,6845016871.95
2020-11-17,'002303,√¿”Ø…≠,4.47,4.5,4.42,4.46,4.46,0.01,0.2242,0.557,8529019,37999940.97,6845016871.95,6845016871.95
2020-11-16,'002303,√¿”Ø…≠,4.46,4.49,4.41,4.42,4.39,0.07,1.5945,0.5514,8443385,37588969.47,6829703635.1,6829703635.1
2020-11-13,'002303,√¿”Ø…≠,4.39,4.41,4.32,4.37,4.36,0.03,0.6881,0.419,6416051,28056491.75,6722510977.15,6722510977.15
2020-11-12,'002303,√¿”Ø…≠,4.36,4.38,4.32,4.37,4.35,0.01,0.2299,0.434,6646689,28909148.26,6676571266.6,6676571266.6
2020-11-11,'002303,√¿”Ø…≠,4.35,4.44,4.33,4.44,4.44,-0.09,-2.027,0.6661,10200056,44634797.02,6661258029.75,6661258029.75
2020-11-10,'002303,√¿”Ø…≠,4.44,4.54,4.4,4.5,4.47,-0.03,-0.6711,0.8603,13173497,58849702.68,6799077161.4,6799077161.4
2020-11-09,'002303,√¿”Ø…≠,4.47,4.52,4.45,4.48,4.43,0.04,0.9029,0.881,13490730,60499871.44,6845016871.95,6845016871.95
2020-11-06,'002303,√¿”Ø…≠,4.43,4.5,4.4,4.5,4.49,-0.06,-1.3363,0.6829,10457304,46283386.8,6783763924.55,6783763924.55
2020-11-05,'002303,√¿”Ø…≠,4.49,4.53,4.38,4.39,4.35,0.14,3.2184,0.6841,10475391,46608716.96,6875643345.65,6875643345.65
2020-11-04,'002303,√¿”Ø…≠,4.35,4.43,4.33,4.4,4.39,-0.04,-0.9112,0.4616,7068921,30824662.08,6661258029.75,6661258029.75
2020-11-03,'002303,√¿”Ø…≠,4.39,4.41,4.32,4.34,4.32,0.07,1.6204,0.5929,9079431,39691727.42,6722510977.15,6722510977.15
2020-11-02,'002303,√¿”Ø…≠,4.32,4.42,4.3,4.4,4.4,-0.08,-1.8182,0.596,9127440,39591349.87,6615318319.2,6615318319.2
2020-10-30,'002303,√¿”Ø…≠,4.4,4.55,4.38,4.5,4.49,-0.09,-2.0045,0.7412,11349819,50859352.47,6737824214.0,6737824214.0
2020-10-29,'002303,√¿”Ø…≠,4.49,4.51,4.37,4.44,4.47,0.02,0.4474,0.7052,10798810,47888816.77,6875643345.65,6875643345.65
2020-10-28,'002303,√¿”Ø…≠,4.47,4.54,4.4,4.53,4.55,-0.08,-1.7582,0.5757,8815495,39283555.11,6845016871.95,6845016871.95
2020-10-27,'002303,√¿”Ø…≠,4.55,4.55,4.49,4.51,4.54,0.01,0.2203,0.3709,5679413,25691902.74,6967522766.75,6967522766.75
2020-10-26,'002303,√¿”Ø…≠,4.54,4.57,4.5,4.54,4.54,0.0,0.0,0.2884,4416300,20025642.0,6952209529.9,6952209529.9
2020-10-23,'002303,√¿”Ø…≠,4.54,4.64,4.51,4.64,4.6,-0.06,-1.3043,0.6321,9678734,44110410.79,6952209529.9,6952209529.9
2020-10-22,'002303,√¿”Ø…≠,4.6,4.65,4.58,4.63,4.64,-0.04,-0.8621,0.4772,7307827,33727910.59,7044088951.0,7044088951.0
2020-10-21,'002303,√¿”Ø…≠,4.64,4.72,4.6,4.71,4.72,-0.08,-1.6949,0.6075,9302190,43176731.65,7105341898.4,7105341898.4
2020-10-20,'002303,√¿”Ø…≠,4.72,4.75,4.67,4.7,4.71,0.01,0.2123,0.4816,7374422,34733316.86,7227847793.2,7227847793.2
2020-10-19,'002303,√¿”Ø…≠,4.71,4.81,4.69,4.79,4.76,-0.05,-1.0504,0.4622,7078295,33560308.3,7212534556.35,7212534556.35
2020-10-16,'002303,√¿”Ø…≠,4.76,4.77,4.69,4.71,4.7,0.06,1.2766,0.4945,7572249,35819143.6,7289100740.6,7289100740.6
2020-10-15,'002303,√¿”Ø…≠,4.7,4.78,4.68,4.75,4.76,-0.06,-1.2605,0.6035,9241000,43657208.07,7197221319.5,7197221319.5
2020-10-14,'002303,√¿”Ø…≠,4.76,4.84,4.73,4.83,4.83,-0.07,-1.4493,0.6002,9191062,43896484.98,7289100740.6,7289100740.6
2020-10-13,'002303,√¿”Ø…≠,4.83,4.86,4.78,4.81,4.82,0.01,0.2075,0.8888,13610908,65709148.56,7396293398.55,7396293398.55
2020-10-12,'002303,√¿”Ø…≠,4.82,4.83,4.66,4.68,4.65,0.17,3.6559,1.1231,17198986,81648125.24,7380980161.7,7380980161.7
2020-10-09,'002303,√¿”Ø…≠,4.65,4.72,4.62,4.72,4.56,0.09,1.9737,0.6331,9694983,45138505.84,7120655135.25,7120655135.25
2020-09-30,'002303,√¿”Ø…≠,4.56,4.58,4.49,4.54,4.56,0.0,0.0,0.3322,5087500,23092400.04,6982836003.6,6982836003.6
2020-09-29,'002303,√¿”Ø…≠,4.56,4.6,4.47,4.51,4.49,0.07,1.559,0.4327,6626303,30155591.6,6982836003.6,6982836003.6
2020-09-28,'002303,√¿”Ø…≠,4.49,4.52,4.48,4.51,4.49,0.0,0.0,0.2926,4480257,20141060.46,6875643345.65,6875643345.65
2020-09-25,'002303,√¿”Ø…≠,4.49,4.57,4.47,4.57,4.53,-0.04,-0.883,0.512,7839872,35236169.84,6875643345.65,6875643345.65
2020-09-24,'002303,√¿”Ø…≠,4.53,4.66,4.49,4.66,4.67,-0.14,-2.9979,1.0163,15563319,70929220.79,6936896293.05,6936896293.05
2020-09-23,'002303,√¿”Ø…≠,4.67,4.7,4.64,4.66,4.63,0.04,0.8639,0.4606,7052952,32918666.55,7151281608.95,7151281608.95
2020-09-22,'002303,√¿”Ø…≠,4.63,4.76,4.61,4.69,4.74,-0.11,-2.3207,0.8823,13511464,63147052.8,7090028661.55,7090028661.55
2020-09-21,'002303,√¿”Ø…≠,4.74,4.84,4.71,4.78,4.78,-0.04,-0.8368,0.75,11485460,54652669.02,7258474266.9,7258474266.9
2020-09-18,'002303,√¿”Ø…≠,4.78,4.82,4.69,4.76,4.76,0.02,0.4202,1.1532,17659043,83940356.03,7319727214.3,7319727214.3
2020-09-17,'002303,√¿”Ø…≠,4.76,4.82,4.71,4.82,4.81,-0.05,-1.0395,1.1631,17810277,84577838.34,7289100740.6,7289100740.6
2020-09-16,'002303,√¿”Ø…≠,4.81,5.0,4.77,4.94,4.92,-0.11,-2.2358,1.2562,19236037,93496954.48,7365666924.85,7365666924.85
2020-09-15,'002303,√¿”Ø…≠,4.92,5.09,4.86,4.98,5.05,-0.13,-2.5743,1.6317,24987115,123310499.9,7534112530.2,7534112530.2
2020-09-14,'002303,√¿”Ø…≠,5.05,5.14,4.69,4.71,4.71,0.34,7.2187,2.8097,43025301,210260751.17,7733184609.25,7733184609.25
2020-09-11,'002303,√¿”Ø…≠,4.71,4.95,4.64,4.9,4.99,-0.28,-5.6112,2.4347,37283763,176384237.96,7212534556.35,7212534556.35
2020-09-10,'002303,√¿”Ø…≠,4.99,5.17,4.91,5.04,5.02,-0.03,-0.5976,1.6735,25626994,129059009.19,7641305188.15,7641305188.15
2020-09-09,'002303,√¿”Ø…≠,5.02,5.32,4.98,5.07,5.1,-0.08,-1.5686,2.9985,45917469,237218983.38,7687244898.7,7687244898.7
2020-09-08,'002303,√¿”Ø…≠,5.1,5.11,4.8,4.83,4.83,0.27,5.5901,1.6583,25393516,126524445.32,7809750793.5,7809750793.5
2020-09-07,'002303,√¿”Ø…≠,4.83,4.94,4.81,4.88,4.89,-0.06,-1.227,0.8246,12627200,61585468.0,7396293398.55,7396293398.55
2020-09-04,'002303,√¿”Ø…≠,4.89,4.94,4.81,4.91,4.97,-0.08,-1.6097,1.0596,16226516,79078842.67,7488172819.65,7488172819.65
2020-09-03,'002303,√¿”Ø…≠,4.97,5.04,4.95,5.03,5.04,-0.07,-1.3889,0.8866,13576279,67710246.03,7610678714.45,7610678714.45
2020-09-02,'002303,√¿”Ø…≠,5.04,5.1,4.99,5.03,5.03,0.01,0.1988,1.233,18881132,95309062.96,7717871372.4,7717871372.4
2020-09-01,'002303,√¿”Ø…≠,5.03,5.06,4.96,5.06,5.04,-0.01,-0.1984,0.6471,9908919,49532621.59,7702558135.55,7702558135.55
2020-08-31,'002303,√¿”Ø…≠,5.04,5.12,5.03,5.06,5.06,-0.02,-0.3953,0.9761,14946720,75824876.13,7717871372.4,7717871372.4
2020-08-28,'002303,√¿”Ø…≠,5.06,5.07,4.94,5.01,5.0,0.06,1.2,0.817,12510988,62630893.94,7748497846.1,7748497846.1
2020-08-27,'002303,√¿”Ø…≠,5.0,5.04,4.9,4.95,4.97,0.03,0.6036,0.7649,11713411,58346283.25,7656618425.0,7656618425.0
