�梪�,嘖き測鎢,靡備,彶攫歎,郔詢歎,郔腴歎,羲攫歎,ヶ彶攫,梀視塗,梀視盟,遙忒薹,傖蝠講,傖蝠踢塗,軞庈硉,霜籵庈硉
2020-03-05,'002032,劼 眼 嫌,74.3,74.6,72.0,72.63,72.6,1.7,2.3416,0.4356,2666300,194722220.44,61009209313.0,45477713849.8
2020-03-04,'002032,劼 眼 嫌,72.6,73.5,72.0,72.78,72.91,-0.31,-0.4252,0.2199,1346117,98062839.86,59613305466.0,44437173963.6
2020-03-03,'002032,劼 眼 嫌,72.91,73.93,71.8,73.93,73.22,-0.31,-0.4234,0.4917,3009807,218063018.49,59867852638.1,44626919472.3
2020-03-02,'002032,劼 眼 嫌,73.22,74.5,72.18,72.35,73.45,-0.23,-0.3131,0.3356,2054126,151220912.22,60122399810.2,44816664980.9
2020-02-28,'002032,劼 眼 嫌,73.45,73.45,70.15,70.3,72.96,0.49,0.6716,0.5166,3162255,225585099.29,60311257389.5,44957443906.7
2020-02-27,'002032,劼 眼 嫌,72.96,75.07,72.61,74.65,75.83,-2.87,-3.7848,0.5445,3333074,243398109.54,59908908633.6,44657523586.6
2020-02-26,'002032,劼 眼 嫌,75.83,76.73,72.7,74.87,74.53,1.3,1.7443,0.4062,2486188,186425807.16,62265522775.3,46414199747.4
2020-02-25,'002032,劼 眼 嫌,74.53,75.28,72.62,73.4,73.69,0.84,1.1399,0.5056,3094580,229730442.18,61198066892.3,45618492775.6
2020-02-24,'002032,劼 眼 嫌,73.69,73.83,70.71,70.71,72.07,1.62,2.2478,0.4497,2752482,201019593.6,60508326167.9,45104343655.3
2020-02-21,'002032,劼 眼 嫌,72.07,72.98,71.02,71.32,71.31,0.76,1.0658,0.3676,2250299,161935710.85,59178111913.7,44112770352.0
2020-02-20,'002032,劼 眼 嫌,71.31,71.31,69.14,69.28,69.6,1.71,2.4569,0.3629,2221355,156926179.87,58554060782.1,43647587814.7
2020-02-19,'002032,劼 眼 嫌,69.6,70.74,69.52,70.24,70.24,-0.64,-0.9112,0.1958,1198605,83874194.34,57149945736.0,42600927105.6
2020-02-18,'002032,劼 眼 嫌,70.24,71.07,69.78,70.9,70.67,-0.43,-0.6085,0.2711,1659511,116522969.05,57675462478.4,42992659768.6
2020-02-17,'002032,劼 眼 嫌,70.67,71.85,70.3,70.93,70.47,0.2,0.2838,0.3637,2226083,158032021.54,58028544039.7,43255855151.6
2020-02-14,'002032,劼 眼 嫌,70.47,72.3,70.1,70.97,71.1,-0.63,-0.8861,0.2141,1310181,93451132.87,57864320057.7,43133438694.4
2020-02-13,'002032,劼 眼 嫌,71.1,72.18,70.05,71.9,71.34,-0.24,-0.3364,0.1605,982385,69714937.75,58381625601.0,43519050534.6
2020-02-12,'002032,劼 眼 嫌,71.34,72.03,69.75,70.92,71.0,0.34,0.4789,0.2803,1715865,122285925.2,58578694379.4,43665950283.2
2020-02-11,'002032,劼 眼 嫌,71.0,71.48,69.92,70.24,70.46,0.54,0.7664,0.2538,1553372,109744100.25,58299513610.0,43457842306.0
2020-02-10,'002032,劼 眼 嫌,70.46,71.11,68.03,68.9,68.83,1.63,2.3682,0.3543,2168569,151137692.09,57856108858.6,43127317871.6
2020-02-07,'002032,劼 眼 嫌,68.83,68.88,66.62,68.2,68.26,0.57,0.835,0.3154,1930297,130590709.22,56517683405.3,42129623745.4
2020-02-06,'002032,劼 眼 嫌,68.26,69.35,68.0,69.0,67.95,0.31,0.4562,0.3379,2068079,141814019.57,56049645056.6,41780736842.4
2020-02-05,'002032,劼 眼 嫌,67.95,69.47,65.75,66.47,65.69,2.26,3.4404,0.5556,3400815,230534824.92,55795097884.5,41590991333.7
2020-02-04,'002032,劼 眼 嫌,65.69,66.6,63.21,63.21,63.57,2.12,3.3349,0.4818,2949120,193905424.83,53939366887.9,40207685367.3
2020-02-03,'002032,劼 眼 嫌,63.57,65.51,63.56,63.56,70.62,-7.05,-9.983,0.5175,3167670,203348239.79,52198592678.7,38910070921.0
2020-01-23,'002032,劼 眼 嫌,70.62,73.15,70.41,73.15,73.05,-2.43,-3.3265,0.3085,1887990,135490026.15,57987488044.2,43225251037.3
2020-01-22,'002032,劼 眼 嫌,73.05,73.69,71.17,73.33,73.33,-0.28,-0.3818,0.3182,1947383,141168088.8,59982809425.5,44712610992.3
2020-01-21,'002032,劼 眼 嫌,73.33,73.83,72.53,73.39,73.82,-0.49,-0.6638,0.181,1107697,81047338.84,60212723000.3,44883994032.4
2020-01-20,'002032,劼 眼 嫌,73.82,74.75,73.3,74.2,74.2,-0.38,-0.5121,0.2135,1306642,96497541.18,60615071756.2,45183914352.5
2020-01-17,'002032,劼 眼 嫌,74.2,74.49,73.71,74.03,74.33,-0.13,-0.1749,0.2103,1287289,95314726.95,60927097322.0,45416505621.2
2020-01-16,'002032,劼 眼 嫌,74.33,74.66,73.68,74.48,74.44,-0.11,-0.1478,0.1214,742974,55087351.84,61033842910.3,45496076318.4
2020-01-15,'002032,劼 眼 嫌,74.44,74.55,73.5,73.98,73.98,0.46,0.6218,0.1295,792797,58833337.34,61124166100.4,45563405369.8
2020-01-14,'002032,劼 眼 嫌,73.98,76.36,73.66,75.83,75.3,-1.32,-1.753,0.3175,1943510,144536729.18,60746450941.8,45281847518.3
2020-01-13,'002032,劼 眼 嫌,75.3,75.39,73.66,73.98,74.05,1.25,1.688,0.2309,1413099,105793699.33,61830329223.0,46089796135.8
2020-01-10,'002032,劼 眼 嫌,74.05,75.48,73.66,74.7,74.87,-0.82,-1.0952,0.2673,1635799,121221762.59,60803929335.5,45324693278.3
2020-01-09,'002032,劼 眼 嫌,74.87,74.98,73.93,74.75,74.54,0.33,0.4427,0.2042,1249947,93330834.78,61477247661.7,45826600752.8
2020-01-08,'002032,劼 眼 嫌,74.54,74.94,73.77,74.57,74.6,-0.06,-0.0804,0.1961,1200256,89334209.04,61206278091.4,45624613598.4
2020-01-07,'002032,劼 眼 嫌,74.6,74.8,73.53,74.13,74.5,0.1,0.1342,0.1709,1046129,77765148.04,61255545286.0,45661338535.6
2020-01-06,'002032,劼 眼 嫌,74.5,76.5,73.7,76.5,76.79,-2.29,-2.9822,0.4016,2458244,182733795.95,61173433295.0,45600130307.0
2020-01-03,'002032,劼 眼 嫌,76.79,78.1,76.28,77.89,77.89,-1.1,-1.4122,0.2004,1226562,94327014.6,63053797888.9,47001798741.9
2020-01-02,'002032,劼 眼 嫌,77.89,78.25,76.41,76.79,76.78,1.11,1.4457,0.1877,1149079,89250542.4,63957029789.9,47675089256.5
2019-12-31,'002032,劼 眼 嫌,76.78,76.84,75.5,76.29,76.27,0.51,0.6687,0.1306,799631,60859829.08,63045586689.8,46995677919.1
2019-12-30,'002032,劼 眼 嫌,76.27,78.6,75.0,75.12,76.11,0.16,0.2102,0.2646,1619384,123809797.41,62626815535.7,46683515953.2
2019-12-27,'002032,劼 眼 嫌,76.11,77.3,75.12,75.26,75.75,0.36,0.4752,0.2522,1541682,117006218.18,62495436350.1,46528013183.5
2019-12-26,'002032,劼 眼 嫌,75.75,76.28,72.33,72.93,72.64,3.11,4.2814,0.2038,1245855,93162379.96,62199833182.5,46307935864.5
2019-12-25,'002032,劼 眼 嫌,72.64,73.91,72.22,73.51,73.51,-0.87,-1.1835,0.1312,801837,58353443.29,59646150262.4,44406712359.0
2019-12-24,'002032,劼 眼 嫌,73.51,74.35,73.01,73.4,73.4,0.11,0.1499,0.0779,475925,35020430.59,60360524584.1,44938565879.9
2019-12-23,'002032,劼 眼 嫌,73.4,75.63,73.36,75.01,75.65,-2.25,-2.9742,0.186,1136798,84801617.72,60270201394.0,44871320032.4
2019-12-20,'002032,劼 眼 嫌,75.65,75.93,75.11,75.72,75.72,-0.07,-0.0924,0.1043,637802,48154927.42,62117721191.5,46246803275.9
2019-12-19,'002032,劼 眼 嫌,75.72,75.98,75.0,75.57,75.62,0.1,0.1322,0.0982,600372,45343434.97,62175199585.2,46289596087.9
2019-12-18,'002032,劼 眼 嫌,75.62,76.3,74.8,75.75,75.68,-0.06,-0.0793,0.211,1289840,97392078.33,62093087594.2,46228463499.3
2019-12-17,'002032,劼 眼 嫌,75.68,76.6,75.06,75.49,75.61,0.07,0.0926,0.1979,1209610,91700565.88,62142354788.8,46265143052.5
2019-12-16,'002032,劼 眼 嫌,75.61,75.9,74.68,75.1,75.22,0.39,0.5185,0.1338,817845,61671813.51,62084876395.1,46222350240.5
2019-12-13,'002032,劼 眼 嫌,75.22,75.69,74.41,75.08,74.61,0.61,0.8176,0.1559,952824,71442210.42,61764639630.2,45983933144.9
2019-12-12,'002032,劼 眼 嫌,74.61,74.98,74.23,74.4,74.19,0.42,0.5661,0.0886,541528,40421562.91,61263756485.1,45611024354.5
2019-12-11,'002032,劼 眼 嫌,74.19,75.49,73.9,75.49,75.31,-1.12,-1.4872,0.0716,437656,32502685.63,60918886122.9,45354267482.3
2019-12-10,'002032,劼 眼 嫌,75.31,76.78,74.99,76.78,76.2,-0.89,-1.168,0.1339,818469,61714635.21,61838540422.1,46038952474.7
2019-12-09,'002032,劼 眼 嫌,76.2,76.95,75.37,75.37,75.22,0.98,1.3028,0.2198,1343472,102457927.38,62569337142.0,46583032513.2
2019-12-06,'002032,劼 眼 嫌,75.22,75.34,73.49,73.55,73.25,1.97,2.6894,0.196,1198264,89418389.1,61764639630.2,45983933144.9
2019-12-05,'002032,劼 眼 嫌,73.25,73.58,72.29,72.79,72.24,1.01,1.3981,0.2274,1390455,101627471.4,60147033407.5,44779621149.5
2019-12-04,'002032,劼 眼 嫌,72.24,72.82,71.22,71.76,71.46,0.78,1.0915,0.2206,1348394,97183546.39,59317702298.4,44162182004.6
2019-12-03,'002032,劼 眼 嫌,71.46,71.75,70.5,71.2,71.9,-0.44,-0.612,0.1614,986730,70154428.33,58677228768.6,43685347813.6
2019-12-02,'002032,劼 眼 嫌,71.9,72.49,70.18,71.8,71.8,0.1,0.1393,0.2567,1569384,111969737.81,59038521529.0,43954331203.4
2019-11-29,'002032,劼 眼 嫌,71.8,73.02,70.8,72.12,71.67,0.13,0.1814,0.3025,1849428,132973068.95,58956409538.0,43893198614.8
2019-11-28,'002032,劼 眼 嫌,71.67,72.17,71.15,71.15,71.22,0.45,0.6318,0.2397,1465392,105222989.51,58849663949.7,43813726249.6
2019-11-27,'002032,劼 眼 嫌,71.22,72.84,70.81,72.84,72.46,-1.24,-1.7113,0.3189,1949599,139394792.32,58480159990.2,43538629600.9
2019-11-26,'002032,劼 眼 嫌,72.46,74.45,71.81,74.2,73.14,-0.68,-0.9297,0.8192,5008241,364035067.72,59498348678.6,44296673699.6
2019-11-25,'002032,劼 眼 嫌,73.14,75.33,72.73,74.41,74.43,-1.29,-1.7332,0.2676,1636163,119772649.38,60056710217.4,44712375302.0
2019-11-22,'002032,劼 眼 嫌,74.43,76.4,73.5,75.49,75.09,-0.66,-0.8789,0.2781,1699888,127683714.12,61115954901.3,45500985695.0
2019-11-21,'002032,劼 眼 嫌,75.09,75.85,74.07,75.8,75.55,-0.46,-0.6089,0.2251,1376000,103150254.2,61657894041.9,45904460779.7
2019-11-20,'002032,劼 眼 嫌,75.55,78.0,75.22,77.8,77.63,-2.08,-2.6794,0.3351,2048687,155583935.36,62035609200.5,46185670687.3
2019-11-19,'002032,劼 眼 嫌,77.63,78.55,77.18,77.96,77.3,0.33,0.4269,0.1974,1206779,93800881.04,63743538613.3,47457228530.2
2019-11-18,'002032,劼 眼 嫌,77.3,77.49,75.69,76.72,76.86,0.44,0.5725,0.1668,1019477,78340066.31,63472569043.0,47255490987.8
2019-11-15,'002032,劼 眼 嫌,76.86,78.17,76.32,77.97,78.0,-1.14,-1.4615,0.203,1240952,95443921.04,63111276282.6,46986507598.0
2019-11-14,'002032,劼 眼 嫌,78.0,79.29,77.0,78.8,78.08,-0.08,-0.1025,0.1953,1193815,92853254.93,64047352980.0,47676851508.0
2019-11-13,'002032,劼 眼 嫌,78.08,78.79,76.81,77.93,77.38,0.7,0.9046,0.1665,1017549,79162840.15,64113042572.8,47725750842.9
2019-11-12,'002032,劼 眼 嫌,77.38,78.61,76.8,78.21,78.2,-0.82,-1.0486,0.1641,1002923,77705444.94,63538258635.8,47297881662.7
2019-11-11,'002032,劼 眼 嫌,78.2,79.5,77.9,79.5,79.75,-1.55,-1.9436,0.1866,1140677,89747147.78,64211576962.0,47799099845.2
2019-11-08,'002032,劼 眼 嫌,79.75,80.95,79.26,80.95,80.06,-0.31,-0.3872,0.2041,1247274,99984249.39,65484312822.5,48746524458.5
2019-11-07,'002032,劼 眼 嫌,80.06,80.06,78.91,79.62,79.85,0.21,0.263,0.2135,1304895,103712637.53,65738859994.6,48936009381.2
2019-11-06,'002032,劼 眼 嫌,79.85,81.1,79.4,81.01,80.36,-0.51,-0.6346,0.1675,1023605,81986918.0,65566424813.5,48807648627.1
2019-11-05,'002032,劼 眼 嫌,80.36,81.6,79.51,80.1,80.1,0.26,0.3246,0.3037,1856211,149435110.58,65985195967.6,49119381887.0
2019-11-04,'002032,劼 眼 嫌,80.1,81.28,78.51,79.23,79.21,0.89,1.1236,0.4066,2485531,197807562.1,65771704791.0,48960459048.6
2019-11-01,'002032,劼 眼 嫌,79.21,79.59,74.82,74.82,74.63,4.58,6.1369,0.5032,3075704,240230198.5,65040908071.1,48416453948.1
2019-10-31,'002032,劼 眼 嫌,74.63,75.85,74.37,74.45,74.38,0.25,0.3361,0.2532,1547570,116136398.86,61280178883.3,45616967026.2
2019-10-30,'002032,劼 眼 嫌,74.38,76.45,73.37,75.48,76.23,-1.85,-2.4269,0.3143,1921324,143422801.78,61074898905.8,45464156604.7
2019-10-29,'002032,劼 眼 嫌,76.23,77.23,75.8,76.88,76.67,-0.44,-0.5739,0.1576,963389,73635352.02,62593970739.3,46594953723.8
2019-10-28,'002032,劼 眼 嫌,76.67,77.82,75.9,76.11,75.96,0.71,0.9347,0.1695,1036185,79420823.27,62955263499.7,46863900065.6
2019-10-25,'002032,劼 眼 嫌,75.96,77.43,75.09,76.38,75.97,-0.01,-0.0132,0.1966,1201651,91408524.7,62372268363.6,46429918468.6
2019-10-24,'002032,劼 眼 嫌,76.23,78.33,75.66,77.44,77.38,-1.15,-1.4862,0.2109,1289309,98717668.36,62593970739.3,46594953723.8
2019-10-23,'002032,劼 眼 嫌,77.38,78.9,77.12,77.45,77.56,-0.18,-0.2321,0.1587,970099,75789394.13,63538258635.8,47297881662.7
2019-10-22,'002032,劼 眼 嫌,77.56,78.2,76.09,77.3,77.57,-0.01,-0.0129,0.1832,1119688,86485378.89,63686060219.6,47407905166.2
2019-10-21,'002032,劼 眼 嫌,77.57,78.47,76.88,77.0,77.0,0.57,0.7403,0.1366,835206,64722288.98,63694271418.7,47414017583.0
2019-10-18,'002032,劼 眼 嫌,77.0,78.44,76.87,78.13,77.59,-0.59,-0.7604,0.1387,848059,65673716.23,63226233070.0,47065609822.0
2019-10-17,'002032,劼 眼 嫌,77.59,79.17,76.87,78.36,77.9,-0.31,-0.3979,0.1613,986132,76603414.23,63710693816.9,47426242416.7
2019-10-16,'002032,劼 眼 嫌,77.9,79.3,76.8,76.83,76.67,1.23,1.6043,0.2497,1525991,119250323.61,63965240989.0,47615727339.4
2019-10-15,'002032,劼 眼 嫌,76.67,78.15,74.61,75.84,75.36,1.31,1.7383,0.3271,1999369,153345030.07,62955263499.7,46863900065.6
2019-10-14,'002032,劼 眼 嫌,75.36,75.36,73.58,74.08,73.31,2.05,2.7963,0.2834,1732356,129724916.9,61879596417.6,46063173457.0
2019-10-11,'002032,劼 眼 嫌,73.31,74.6,72.78,72.85,72.43,0.88,1.215,0.2284,1396315,103032983.59,60196300602.1,44810128000.7
2019-10-10,'002032,劼 眼 嫌,72.43,73.17,72.0,72.95,72.65,-0.22,-0.3028,0.171,1045142,75708378.34,59473715081.3,44272235317.0
2019-10-09,'002032,劼 眼 嫌,72.65,73.1,71.3,72.58,72.61,0.04,0.0551,0.1987,1214365,87740098.17,59654361461.5,44406708487.9
2019-10-08,'002032,劼 眼 嫌,72.61,73.16,71.08,71.08,71.73,0.88,1.2268,0.2206,1348466,97323854.64,59621516665.1,44382258820.5
2019-09-30,'002032,劼 眼 嫌,71.73,72.93,71.39,72.48,72.95,-1.22,-1.6724,0.1863,1138938,82234955.13,58898931144.3,43844366136.8
2019-09-27,'002032,劼 眼 嫌,72.95,74.49,71.86,73.48,74.0,-1.05,-1.4189,0.2954,1805839,131176643.64,59900697434.5,44590080993.7
2019-09-26,'002032,劼 眼 嫌,74.0,75.36,72.2,72.85,72.7,1.3,1.7882,0.2914,1781169,131430851.24,60762873340.0,45231884764.0
2019-09-25,'002032,劼 眼 嫌,72.7,73.18,72.1,72.92,72.38,0.32,0.4421,0.1606,981426,71329403.55,59695417457.0,44437270572.2
2019-09-24,'002032,劼 眼 嫌,72.38,73.69,71.85,72.09,72.44,-0.06,-0.0828,0.2305,1409013,102379003.38,59432659085.8,44241673232.7
2019-09-23,'002032,劼 眼 嫌,72.44,73.95,70.11,72.54,72.4,0.04,0.0552,0.3019,1845181,133095043.95,59481926280.4,44278347733.8
2019-09-20,'002032,劼 眼 嫌,72.4,73.53,71.61,73.5,72.7,-0.3,-0.4127,0.2326,1421536,102796549.67,59449081484.0,44253898066.4
2019-09-19,'002032,劼 眼 嫌,72.7,73.55,72.39,73.23,72.88,-0.18,-0.247,0.1849,1130470,82417045.91,59695417457.0,44437270572.2
2019-09-18,'002032,劼 眼 嫌,72.88,73.5,71.02,71.02,70.83,2.05,2.8943,0.278,1699494,123278964.12,59843219040.8,44547294075.7
2019-09-17,'002032,劼 眼 嫌,70.83,71.9,70.5,71.8,71.69,-0.86,-1.1996,0.1719,1050727,74766344.46,58159923225.3,43294248619.4
2019-09-16,'002032,劼 眼 嫌,71.69,71.96,70.06,70.99,70.86,0.83,1.1713,0.1709,1044894,74625595.54,58866086347.9,43819916469.3
2019-09-12,'002032,劼 眼 嫌,70.86,71.3,69.7,70.4,70.34,0.52,0.7393,0.1809,1105575,78173045.77,58184556822.6,43312585870.0
2019-09-11,'002032,劼 眼 嫌,70.34,72.07,69.8,71.65,71.65,-1.31,-1.8283,0.1905,1164237,82038518.82,57757574469.4,42994740193.2
2019-09-10,'002032,劼 眼 嫌,71.65,72.0,70.6,71.29,71.4,0.25,0.3501,0.1564,955813,68230638.52,58833241551.5,43795466801.9
2019-09-09,'002032,劼 眼 嫌,71.4,71.67,70.11,70.57,70.4,1.0,1.4205,0.2991,1828391,129491731.1,58627961574.0,43642656380.4
2019-09-06,'002032,劼 眼 嫌,70.4,71.39,69.4,71.21,71.18,-0.78,-1.0958,0.3303,2018821,141554836.38,57806841664.0,43031414694.4
2019-09-05,'002032,劼 眼 嫌,71.18,71.95,70.62,70.93,71.05,0.13,0.183,0.2936,1794608,127524830.72,58447315193.8,43508183209.5
2019-09-04,'002032,劼 眼 嫌,71.05,71.93,70.5,71.52,71.52,-0.47,-0.6572,0.1745,1066829,75971295.93,58340569605.5,43428721790.3
2019-09-03,'002032,劼 眼 嫌,71.52,71.98,70.52,71.88,72.3,-0.78,-1.0788,0.2518,1538808,109526292.7,58726495963.2,43716005382.7
2019-09-02,'002032,劼 眼 嫌,72.3,73.55,70.8,72.33,72.28,0.02,0.0277,0.4847,2962753,212737128.83,59366969493.0,44192773897.8
2019-08-30,'002032,劼 眼 嫌,72.28,73.95,69.1,69.78,69.03,3.25,4.7081,0.6072,3711186,266195107.36,59350547094.8,44180549064.1
2019-08-29,'002032,劼 眼 嫌,69.03,70.92,67.61,70.49,70.35,-1.32,-1.8763,0.2643,1615633,112248348.74,56681907387.3,42194013584.6
2019-08-28,'002032,劼 眼 嫌,70.35,70.75,69.18,69.8,69.8,0.55,0.788,0.2345,1433322,100549571.51,57765785668.5,43000852610.1
2019-08-27,'002032,劼 眼 嫌,69.8,69.99,67.51,67.74,68.0,1.8,2.6471,0.3632,2219926,153518892.31,57314169718.0,42664669682.8
2019-08-26,'002032,劼 眼 嫌,68.0,68.47,66.52,68.45,69.5,-1.5,-2.1583,0.3604,2202768,148190431.08,55836153880.0,41564434648.0
2019-08-23,'002032,劼 眼 嫌,69.5,69.68,67.3,67.35,67.59,1.91,2.8259,0.3567,2180420,149645913.99,57067833745.0,42481297177.0
2019-08-22,'002032,劼 眼 嫌,67.59,68.69,66.84,68.5,67.91,-0.32,-0.4712,0.2579,1576377,106385641.32,55499494716.9,41313825556.7
2019-08-21,'002032,劼 眼 嫌,67.91,68.64,67.7,67.83,68.71,-0.8,-1.1643,0.2414,1475571,100366153.01,55762253088.1,41509422896.3
2019-08-20,'002032,劼 眼 嫌,68.71,70.25,67.8,70.25,70.19,-1.48,-2.1086,0.2958,1808276,124407672.52,56419149016.1,41998416245.1
2019-08-19,'002032,劼 眼 嫌,70.19,70.68,69.49,70.0,69.4,0.79,1.1383,0.3105,1897738,132809529.73,57634406482.9,42903053940.3
2019-08-16,'002032,劼 眼 嫌,69.4,70.27,69.29,69.54,69.29,0.11,0.1588,0.2259,1380525,96469078.41,56985721754.0,42420173008.4
2019-08-15,'002032,劼 眼 嫌,69.29,69.67,67.6,68.48,69.24,0.05,0.0722,0.2241,1369713,94501608.94,56895398563.9,42352936422.9
2019-08-14,'002032,劼 眼 嫌,69.24,70.28,68.48,69.6,69.09,0.15,0.2171,0.276,1687311,116896797.66,56854342568.4,42322374338.6
2019-08-13,'002032,劼 眼 嫌,69.09,69.6,68.07,68.7,69.1,-0.01,-0.0145,0.1709,1044668,72057570.63,56731174581.9,42230688085.7
2019-08-12,'002032,劼 眼 嫌,69.1,69.87,67.75,68.34,68.98,0.12,0.174,0.213,1301763,89876731.46,56739385781.0,42236800502.6
2019-08-09,'002032,劼 眼 嫌,68.98,69.65,68.14,68.14,68.2,0.78,1.1437,0.2523,1542001,106744135.48,56640851391.8,42163451500.3
2019-08-08,'002032,劼 眼 嫌,68.2,68.58,66.73,66.73,66.5,1.7,2.5564,0.2272,1388465,94258591.23,56000377862.0,41686682985.2
2019-08-07,'002032,劼 眼 嫌,66.5,67.86,66.09,66.88,66.55,-0.05,-0.0751,0.1661,1015269,67842727.47,54604474015.0,40647572119.0
2019-08-06,'002032,劼 眼 嫌,66.55,66.88,63.37,64.13,65.53,1.02,1.5565,0.3563,2177649,142133554.77,54645530010.5,40678134203.3
2019-08-05,'002032,劼 眼 嫌,65.53,67.5,65.31,67.33,67.53,-2.0,-2.9616,0.2949,1802321,119650053.64,53807987702.3,40054667683.6
2019-08-02,'002032,劼 眼 嫌,67.53,68.79,66.61,68.2,69.24,-1.71,-2.4697,0.3768,2303183,154764287.8,55450227522.3,41277151055.6
2019-08-01,'002032,劼 眼 嫌,69.24,69.5,67.92,68.89,68.86,0.38,0.5518,0.2641,1614160,111234184.56,56854342568.4,42322374338.6
2019-07-31,'002032,劼 眼 嫌,68.86,69.95,68.28,69.27,69.78,-0.92,-1.3184,0.221,1350757,93121735.58,56542317002.6,42090102498.0
2019-07-30,'002032,劼 眼 嫌,69.78,70.79,69.45,70.37,69.89,-0.11,-0.1574,0.2125,1298941,91055600.09,57297747319.8,42652444849.1
2019-07-29,'002032,劼 眼 嫌,69.89,71.25,69.13,70.96,70.82,-0.93,-1.3132,0.2671,1632621,114527555.91,57388070509.9,42719681434.5
2019-07-26,'002032,劼 眼 嫌,70.82,71.25,69.13,69.45,69.45,1.37,1.9726,0.2405,1470151,103645878.69,58151712026.2,43288136202.5
2019-07-25,'002032,劼 眼 嫌,69.45,69.79,68.49,69.49,69.49,-0.04,-0.0576,0.2421,1480084,102445442.46,57026777749.5,42450735092.7
2019-07-24,'002032,劼 眼 嫌,69.49,71.3,68.8,69.0,68.54,0.95,1.3861,0.4293,2623904,183465944.38,57059622545.9,42475184760.1
2019-07-23,'002032,劼 眼 嫌,68.54,68.84,67.61,68.11,68.01,0.53,0.7793,0.1843,1126214,76924765.49,56279558631.4,41894505158.4
2019-07-22,'002032,劼 眼 嫌,68.01,69.68,67.68,68.74,68.01,0.0,0.0,0.2699,1649472,112836474.45,55844365079.1,41570547064.9
2019-07-19,'002032,劼 眼 嫌,68.01,69.28,67.9,68.99,68.71,-0.7,-1.0188,0.4225,2582491,176809144.69,55844365079.1,41570547064.9
2019-07-18,'002032,劼 眼 嫌,68.71,69.8,68.41,69.68,69.37,-0.66,-0.9514,0.2212,1351962,93142347.17,56419149016.1,41998416245.1
2019-07-17,'002032,劼 眼 嫌,69.37,70.32,69.01,70.25,69.85,-0.48,-0.6872,0.4501,2751070,191218420.97,56961088156.7,42401835757.8
2019-07-16,'002032,劼 眼 嫌,69.85,72.23,69.6,71.92,72.01,-2.16,-2.9996,0.3401,2078720,146272340.64,57355225713.5,42695231767.1
2019-07-15,'002032,劼 眼 嫌,72.01,74.0,71.6,73.84,73.69,-1.68,-2.2798,0.2647,1617844,116505606.73,59137777559.6,44015513808.9
2019-07-12,'002032,劼 眼 嫌,73.69,74.07,72.86,73.0,73.2,0.49,0.6694,0.1317,804868,59211364.63,60517467412.4,45042399841.3
2019-07-11,'002032,劼 眼 嫌,73.2,74.47,72.52,72.52,72.52,0.68,0.9377,0.1918,1172125,86151770.95,60115057872.0,44742891415.2
2019-07-10,'002032,劼 眼 嫌,72.52,73.68,72.15,73.59,73.0,-0.48,-0.6575,0.1503,918572,66704128.13,59556611979.2,44327247068.7
2019-07-09,'002032,劼 眼 嫌,73.0,74.05,72.4,73.96,73.73,-0.73,-0.9901,0.1734,1059832,77342098.46,59950809080.0,44620643078.0
2019-07-08,'002032,劼 眼 嫌,73.73,75.6,73.13,74.71,76.05,-2.32,-3.0506,0.2027,1239159,91877111.2,60550317170.8,45066849508.8
2019-07-05,'002032,劼 眼 嫌,76.05,76.36,75.05,75.24,74.7,1.35,1.8072,0.2755,1684210,127559422.51,62455603158.0,46484930220.3
2019-07-04,'002032,劼 眼 嫌,74.7,76.7,74.18,76.2,75.59,-0.89,-1.1774,0.2581,1577750,118437725.38,61346923812.0,45659753944.2
2019-07-03,'002032,劼 眼 嫌,75.59,77.29,75.3,76.82,77.52,-1.93,-2.4897,0.2873,1755855,133270769.86,62077830936.4,46203759044.7
2019-07-02,'002032,劼 眼 嫌,77.52,78.0,76.9,78.0,78.0,-0.48,-0.6154,0.211,1289430,99777723.15,63662831779.2,47383455498.7
2019-07-01,'002032,劼 眼 嫌,78.0,78.16,76.75,76.75,75.83,2.17,2.8617,0.2744,1677322,130306949.18,64057028880.0,47676851508.0
2019-06-28,'002032,劼 眼 嫌,75.83,76.98,75.23,76.01,75.99,-0.16,-0.2106,0.1778,1086605,82667746.54,62274929486.8,46350457049.4
2019-06-27,'002032,劼 眼 嫌,75.99,76.81,74.61,76.36,75.95,0.04,0.0527,0.3516,2149242,162665886.42,62406328520.4,46448255719.1
2019-06-26,'002032,劼 眼 嫌,75.95,77.4,75.37,76.02,76.5,-0.55,-0.719,0.3077,1680521,127643122.74,62373478762.0,41487056051.7
2019-06-25,'002032,劼 眼 嫌,76.5,76.99,75.21,76.99,76.6,-0.1,-0.1305,0.1825,996929,75935503.42,62825162940.0,41787488979.0
2019-06-24,'002032,劼 眼 嫌,76.6,77.95,75.21,76.35,77.19,-0.59,-0.7643,0.2427,1325643,101891275.39,62907287336.0,41842113147.6
2019-06-21,'002032,劼 眼 嫌,77.19,77.58,75.02,76.98,76.77,0.42,0.5471,0.4535,2477449,189252827.72,63391821272.4,42164395742.3
2019-06-20,'002032,劼 眼 嫌,76.77,77.7,74.45,74.93,74.45,2.32,3.1162,0.4661,2546237,194406896.88,63046898809.2,41934974234.2
2019-06-19,'002032,劼 眼 嫌,74.45,75.5,73.51,73.51,72.46,1.99,2.7463,0.2767,1511519,112376682.53,61141612822.0,40667693522.7
