ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'002486,¼Î÷ë½Ü,3.36,3.4,3.34,3.38,3.39,-0.03,-0.885,1.0796,8982200,30248258.0,2795520000.0,2795520000.0
2020-11-17,'002486,¼Î÷ë½Ü,3.39,3.42,3.34,3.37,3.37,0.02,0.5935,1.4206,11819300,39952571.0,2820480000.0,2820480000.0
2020-11-16,'002486,¼Î÷ë½Ü,3.37,3.37,3.31,3.33,3.34,0.03,0.8982,1.1338,9433020,31589486.4,2803840000.0,2803840000.0
2020-11-13,'002486,¼Î÷ë½Ü,3.34,3.34,3.28,3.31,3.33,0.01,0.3003,0.9,7488200,24795915.0,2778880000.0,2778880000.0
2020-11-12,'002486,¼Î÷ë½Ü,3.33,3.38,3.27,3.28,3.26,0.07,2.1472,1.4399,11980000,39832334.0,2770560000.0,2770560000.0
2020-11-11,'002486,¼Î÷ë½Ü,3.26,3.29,3.24,3.28,3.28,-0.02,-0.6098,0.8698,7237092,23577473.92,2712320000.0,2712320000.0
2020-11-10,'002486,¼Î÷ë½Ü,3.28,3.35,3.26,3.33,3.32,-0.04,-1.2048,1.0317,8583900,28274069.0,2728960000.0,2728960000.0
2020-11-09,'002486,¼Î÷ë½Ü,3.32,3.33,3.24,3.25,3.24,0.08,2.4691,1.5022,12498084,41298526.74,2762240000.0,2762240000.0
2020-11-06,'002486,¼Î÷ë½Ü,3.24,3.27,3.22,3.27,3.27,-0.03,-0.9174,0.9498,7902402,25570109.46,2695680000.0,2695680000.0
2020-11-05,'002486,¼Î÷ë½Ü,3.27,3.28,3.22,3.23,3.22,0.05,1.5528,1.0204,8489350,27640594.44,2720640000.0,2720640000.0
2020-11-04,'002486,¼Î÷ë½Ü,3.22,3.29,3.19,3.26,3.26,-0.04,-1.227,0.8605,7159300,23127606.0,2679040000.0,2679040000.0
2020-11-03,'002486,¼Î÷ë½Ü,3.26,3.27,3.18,3.19,3.19,0.07,2.1944,1.0204,8490087,27443288.8,2712320000.0,2712320000.0
2020-11-02,'002486,¼Î÷ë½Ü,3.19,3.3,3.16,3.29,3.28,-0.09,-2.7439,1.4097,11728725,37614150.5,2654080000.0,2654080000.0
2020-10-30,'002486,¼Î÷ë½Ü,3.28,3.46,3.28,3.44,3.46,-0.18,-5.2023,2.0632,17165600,57689632.0,2728960000.0,2728960000.0
2020-10-29,'002486,¼Î÷ë½Ü,3.46,3.49,3.41,3.44,3.49,-0.03,-0.8596,1.1563,9620100,33207290.0,2878720000.0,2878720000.0
2020-10-28,'002486,¼Î÷ë½Ü,3.49,3.54,3.45,3.54,3.53,-0.04,-1.1331,0.9784,8140029,28364794.69,2903680000.0,2903680000.0
2020-10-27,'002486,¼Î÷ë½Ü,3.53,3.56,3.44,3.54,3.55,-0.02,-0.5634,1.055,8777920,30852460.0,2936960000.0,2936960000.0
2020-10-26,'002486,¼Î÷ë½Ü,3.55,3.58,3.52,3.55,3.53,0.02,0.5666,0.9289,7728847,27463116.38,2953600000.0,2953600000.0
2020-10-23,'002486,¼Î÷ë½Ü,3.53,3.61,3.52,3.61,3.59,-0.06,-1.6713,1.0804,8988540,31964586.0,2936960000.0,2936960000.0
2020-10-22,'002486,¼Î÷ë½Ü,3.59,3.63,3.56,3.61,3.63,-0.04,-1.1019,0.9906,8242148,29626653.88,2986880000.0,2986880000.0
2020-10-21,'002486,¼Î÷ë½Ü,3.63,3.69,3.63,3.67,3.67,-0.04,-1.0899,1.1074,9213200,33640586.0,3020160000.0,3020160000.0
2020-10-20,'002486,¼Î÷ë½Ü,3.67,3.7,3.62,3.68,3.68,-0.01,-0.2717,1.1269,9375400,34271012.0,3053440000.0,3053440000.0
