日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-11-18,'000030,富奥股份,8.07,8.38,7.99,8.28,8.25,-0.18,-2.1818,0.8486,14959103,121528359.67,14611155535.8,14225256891.7
2020-11-17,'000030,富奥股份,8.25,8.44,8.19,8.28,8.25,0.0,0.0,0.66,11634298,96639156.23,14937054915.8,14542548867.0
2020-11-16,'000030,富奥股份,8.25,8.42,7.94,8.42,8.22,0.03,0.365,0.8336,14693465,120235297.14,14937054915.8,14542548867.0
2020-11-13,'000030,富奥股份,8.22,8.99,8.11,8.88,8.63,-0.41,-4.7509,1.3903,24506663,204234026.76,14882738352.4,14489666871.1
2020-11-12,'000030,富奥股份,8.63,8.92,8.5,8.83,8.85,-0.22,-2.4859,1.2557,22134432,192829718.53,15625064717.9,15212387481.5
2020-11-11,'000030,富奥股份,8.85,9.22,8.67,8.91,8.98,-0.13,-1.4477,1.4768,26032611,232951547.24,16023386182.4,15600188784.6
2020-11-10,'000030,富奥股份,8.98,9.14,8.64,8.8,8.79,0.19,2.1615,1.8307,32270817,287418059.59,16258757956.8,15829344100.1
2020-11-09,'000030,富奥股份,8.79,8.85,8.05,8.08,8.07,0.72,8.9219,2.0139,35499243,305718162.02,15914753055.7,15494424792.8
2020-11-06,'000030,富奥股份,8.07,8.36,7.81,7.84,7.81,0.26,3.3291,1.6462,29018540,235576746.1,14611155535.8,14225256891.7
2020-11-05,'000030,富奥股份,7.81,8.09,7.75,7.95,7.83,-0.02,-0.2554,1.444,25453010,201045214.27,14140411986.9,13766946260.8
2020-11-04,'000030,富奥股份,7.83,8.16,7.58,7.58,7.42,0.41,5.5256,1.9411,34216815,269253927.13,14176623029.1,13802200924.7
2020-11-03,'000030,富奥股份,7.42,7.76,7.35,7.68,7.65,-0.23,-3.0065,1.4552,25650865,192123172.15,13434296663.6,13079480314.3
2020-11-02,'000030,富奥股份,7.65,7.74,7.36,7.68,7.5,0.15,2.0,1.5137,26682417,203669720.85,13850723649.1,13484908949.4
2020-10-30,'000030,富奥股份,7.5,7.9,7.45,7.71,7.68,-0.18,-2.3438,2.5834,45539118,349688468.3,13579140832.5,13220498970.0
2020-10-29,'000030,富奥股份,7.68,7.7,6.86,6.9,7.0,0.68,9.7143,2.1353,37639509,282247581.77,13905040212.5,13537790945.3
2020-10-28,'000030,富奥股份,7.0,7.02,6.74,6.86,6.84,0.16,2.3392,0.7249,12777580,88234748.34,12673864777.0,12339132372.0
2020-10-27,'000030,富奥股份,6.84,7.07,6.81,7.06,7.1,-0.26,-3.662,0.534,9412765,64970458.94,12384176439.2,12057095060.6
2020-10-26,'000030,富奥股份,7.1,7.15,6.88,7.02,7.04,0.06,0.8523,0.6797,11981812,84128322.34,12854919988.1,12515405691.6
2020-10-23,'000030,富奥股份,7.04,7.26,6.93,6.98,6.98,0.06,0.8596,0.9357,16493490,117504281.28,12746286861.4,12409641699.8
2020-10-22,'000030,富奥股份,6.98,7.02,6.78,6.91,6.96,0.02,0.2874,0.5286,9318651,64432104.84,12637653734.8,12303877708.1
2020-10-21,'000030,富奥股份,6.96,7.05,6.84,6.95,6.97,-0.01,-0.1435,0.4185,7376158,51141248.92,12601442692.6,12268623044.2
2020-10-20,'000030,富奥股份,6.97,7.0,6.74,6.85,6.9,0.07,1.0145,0.4608,8122027,55873814.34,12619548213.7,12286250376.1
2020-10-19,'000030,富奥股份,6.9,7.13,6.83,7.06,7.11,-0.21,-2.9536,0.4039,7119060,49588331.2,12492809565.9,12162859052.4
2020-10-16,'000030,富奥股份,7.11,7.21,7.0,7.21,7.18,-0.07,-0.9749,0.4436,7819272,55235120.16,12873025509.2,12533033023.6
2020-10-15,'000030,富奥股份,7.18,7.33,7.01,7.01,7.01,0.17,2.4251,0.8779,15475419,111467977.14,12999764157.0,12656424347.3
2020-10-14,'000030,富奥股份,7.01,7.12,6.95,7.03,7.05,-0.04,-0.5674,0.4164,7340230,51588557.77,12691970298.1,12356759704.0
2020-10-13,'000030,富奥股份,7.05,7.11,6.94,7.11,7.12,-0.07,-0.9831,0.7021,12376139,86798497.19,12764392382.5,12427269031.8
2020-10-12,'000030,富奥股份,7.12,7.18,6.99,7.08,6.98,0.14,2.0057,0.5945,10480189,74399013.08,12891131030.3,12550660355.5
2020-10-09,'000030,富奥股份,6.98,7.05,6.75,6.87,6.71,0.27,4.0238,0.6025,10620961,73476123.98,12637653734.8,12303877708.1
2020-09-30,'000030,富奥股份,6.71,6.89,6.63,6.7,6.7,0.01,0.1493,0.4487,7909440,53444211.99,12148804664.8,11827939745.2
2020-09-29,'000030,富奥股份,6.7,6.83,6.57,6.73,6.67,0.03,0.4498,0.4881,8603760,57713194.32,12130699143.7,11810312413.2
2020-09-28,'000030,富奥股份,6.67,6.73,6.51,6.61,6.62,0.05,0.7553,0.4563,8043339,53413380.06,12076382580.4,11757430417.3
2020-09-25,'000030,富奥股份,6.62,6.74,6.51,6.58,6.52,0.1,1.5337,0.4447,7839560,51691610.5,11985854974.8,11669293757.5
2020-09-24,'000030,富奥股份,6.52,6.7,6.46,6.67,6.73,-0.21,-3.1204,0.4757,8384457,54972504.8,11804799763.7,11493020437.9
2020-09-23,'000030,富奥股份,6.73,6.82,6.64,6.79,6.7,0.03,0.4478,0.3802,6702361,45003505.33,12185015707.0,11863194409.1
2020-09-22,'000030,富奥股份,6.7,7.0,6.69,6.86,6.95,-0.25,-3.5971,0.6666,11749532,79956837.72,12130699143.7,11810312413.2
2020-09-21,'000030,富奥股份,6.95,7.07,6.86,7.06,6.97,-0.02,-0.2869,0.7844,13826885,96311860.62,12583337171.5,12250995712.2
2020-09-18,'000030,富奥股份,6.97,7.23,6.82,6.87,6.82,0.15,2.1994,1.3707,24160969,169262200.91,12619548213.7,12286250376.1
2020-09-17,'000030,富奥股份,6.82,6.97,6.42,6.48,6.46,0.36,5.5728,1.5803,27856926,188667415.89,12347965397.0,12021840396.7
2020-09-16,'000030,富奥股份,6.46,6.57,6.36,6.4,6.37,0.09,1.4129,0.6121,10790115,69577032.74,11696166637.1,11387256446.2
2020-09-15,'000030,富奥股份,6.37,6.48,6.3,6.45,6.43,-0.06,-0.9331,0.9001,15865532,101300497.0,11533216947.1,11228610458.5
2020-09-14,'000030,富奥股份,6.43,6.67,6.33,6.53,6.49,-0.06,-0.9245,0.6584,11606618,75237020.61,11641850073.7,11334374450.3
2020-09-11,'000030,富奥股份,6.49,6.54,6.37,6.46,6.37,0.12,1.8838,0.545,9607555,62122092.07,11750483200.4,11440138442.0
2020-09-10,'000030,富奥股份,6.37,6.59,6.3,6.54,6.51,-0.14,-2.1505,0.5979,10538803,68034332.18,11533216947.1,11228610458.5
2020-09-09,'000030,富奥股份,6.51,6.79,6.43,6.79,6.79,-0.28,-4.1237,0.7323,12908101,84902663.87,11786694242.6,11475393106.0
2020-09-08,'000030,富奥股份,6.79,6.93,6.58,6.76,6.72,0.07,1.0417,0.5633,9928872,67064165.26,12293648833.7,11968958400.8
2020-09-07,'000030,富奥股份,6.72,6.91,6.68,6.8,6.81,-0.09,-1.3216,0.5525,9738376,66324613.52,12166910185.9,11845567077.1
