日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-11-18,'002196,方正电机,6.43,6.64,6.4,6.51,6.56,-0.13,-1.9817,3.38,15841716,102616043.96,3013708399.9,3013708399.9
2020-11-17,'002196,方正电机,6.56,6.79,6.33,6.49,6.49,0.07,1.0786,5.0282,23566990,154640516.2,3074638740.8,3074638740.8
2020-11-16,'002196,方正电机,6.49,6.54,6.21,6.4,6.43,0.06,0.9331,3.7231,17450084,110906088.08,3041830095.7,3041830095.7
2020-11-13,'002196,方正电机,6.43,6.65,6.35,6.6,6.47,-0.04,-0.6182,3.3109,15517948,100733647.49,3013708399.9,3013708399.9
2020-11-12,'002196,方正电机,6.47,6.64,6.3,6.34,6.37,0.1,1.5699,4.9345,23127684,150469221.06,3032456197.1,3032456197.1
2020-11-11,'002196,方正电机,6.37,6.64,6.34,6.5,6.58,-0.21,-3.1915,5.4989,25773080,166010497.59,2985586704.1,2985586704.1
2020-11-10,'002196,方正电机,6.58,7.15,6.54,7.15,7.22,-0.64,-8.8643,10.4869,49151734,331728176.7,3084012639.4,3084012639.4
2020-11-09,'002196,方正电机,7.22,7.5,7.12,7.27,7.28,-0.06,-0.8242,10.4814,49125662,358122089.96,3383977394.6,3383977394.6
2020-11-06,'002196,方正电机,7.28,8.36,7.2,8.17,7.74,-0.46,-5.9432,14.902,69844829,535455093.02,3412099090.4,3412099090.4
2020-11-05,'002196,方正电机,7.74,7.74,7.01,7.1,7.04,0.7,9.9432,10.3712,48609459,369481454.81,3627698758.2,3627698758.2
2020-11-04,'002196,方正电机,7.04,7.32,6.84,7.28,7.3,-0.26,-3.5616,6.5265,30589415,215654965.9,3299612307.2,3299612307.2
2020-11-03,'002196,方正电机,7.3,7.74,7.15,7.32,7.45,-0.15,-2.0134,7.435,34847390,255239619.1,3421472989.0,3421472989.0
2020-11-02,'002196,方正电机,7.45,7.5,7.02,7.19,6.91,0.54,7.8148,9.2051,43143692,314235095.76,3491777228.5,3491777228.5
