ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'000955,ÐÀÁú¿Ø¹É,7.68,7.79,7.64,7.76,7.77,-0.09,-1.1583,1.3952,7511800,57867509.0,4134873600.0,4134873600.0
2020-11-17,'000955,ÐÀÁú¿Ø¹É,7.77,7.98,7.7,7.96,7.96,-0.19,-2.3869,1.7213,9267371,72057869.19,4183329150.0,4183329150.0
2020-11-16,'000955,ÐÀÁú¿Ø¹É,7.96,8.07,7.77,7.77,7.7,0.26,3.3766,2.2097,11897092,94424571.37,4285624200.0,4285624200.0
2020-11-13,'000955,ÐÀÁú¿Ø¹É,7.7,7.72,7.54,7.65,7.67,0.03,0.3911,1.1829,6368757,48591878.36,4145641500.0,4145641500.0
2020-11-12,'000955,ÐÀÁú¿Ø¹É,7.67,7.86,7.62,7.85,7.81,-0.14,-1.7926,1.6801,9045701,69619045.67,4129489650.0,4129489650.0
2020-11-11,'000955,ÐÀÁú¿Ø¹É,7.81,8.0,7.8,7.97,8.01,-0.2,-2.4969,1.7951,9664605,75955951.0,4204864950.0,4204864950.0
2020-11-10,'000955,ÐÀÁú¿Ø¹É,8.01,8.12,7.96,8.07,8.07,-0.06,-0.7435,1.7398,9367083,75373193.56,4312543950.0,4312543950.0
2020-11-09,'000955,ÐÀÁú¿Ø¹É,8.07,8.15,7.95,7.98,7.92,0.15,1.8939,2.3785,12805713,103519516.3,4344847650.0,4344847650.0
2020-11-06,'000955,ÐÀÁú¿Ø¹É,7.92,8.11,7.88,8.11,8.12,-0.2,-2.4631,1.7916,9645930,76760240.0,4264088400.0,4264088400.0
2020-11-05,'000955,ÐÀÁú¿Ø¹É,8.12,8.13,7.94,8.02,7.94,0.18,2.267,1.9812,10666475,85662600.25,4371767400.0,4371767400.0
2020-11-04,'000955,ÐÀÁú¿Ø¹É,7.94,8.06,7.9,8.05,8.03,-0.09,-1.1208,1.1036,5941780,47294726.2,4274856300.0,4274856300.0
2020-11-03,'000955,ÐÀÁú¿Ø¹É,8.03,8.04,7.85,7.95,7.9,0.13,1.6456,1.5751,8480401,67771316.35,4323311850.0,4323311850.0
2020-11-02,'000955,ÐÀÁú¿Ø¹É,7.9,8.11,7.87,8.09,8.11,-0.21,-2.5894,1.7927,9651707,76879148.34,4253320500.0,4253320500.0
