ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'000716,ºÚÖ¥Âé,3.39,3.4,3.31,3.33,3.34,0.05,1.497,1.2539,9062200,30499001.6,2522158474.5,2450057862.87
2020-11-17,'000716,ºÚÖ¥Âé,3.34,3.38,3.32,3.34,3.35,-0.01,-0.2985,1.0879,7862902,26324452.7,2484958497.0,2413921316.22
2020-11-16,'000716,ºÚÖ¥Âé,3.35,3.37,3.27,3.3,3.3,0.05,1.5152,1.0017,7239300,24120847.0,2492398492.5,2421148625.55
2020-11-13,'000716,ºÚÖ¥Âé,3.3,3.32,3.24,3.3,3.31,-0.01,-0.3021,1.3342,9642600,31550724.0,2455198515.0,2385012078.9
2020-11-12,'000716,ºÚÖ¥Âé,3.31,3.35,3.29,3.32,3.31,0.0,0.0,0.9052,6541802,21720564.62,2462638510.5,2392239388.23
2020-11-11,'000716,ºÚÖ¥Âé,3.31,3.33,3.28,3.29,3.32,-0.01,-0.3012,1.0206,7375911,24378945.28,2462638510.5,2392239388.23
2020-11-10,'000716,ºÚÖ¥Âé,3.32,3.41,3.28,3.4,3.4,-0.08,-2.3529,2.3145,16727695,55801957.07,2470078506.0,2399466697.56
2020-11-09,'000716,ºÚÖ¥Âé,3.4,3.4,3.23,3.24,3.23,0.17,5.2632,2.0091,14520383,48142375.08,2529598470.0,2457285172.2
2020-11-06,'000716,ºÚÖ¥Âé,3.23,3.29,3.21,3.29,3.27,-0.04,-1.2232,0.687,4965200,16060881.0,2403118546.5,2334420913.59
2020-11-05,'000716,ºÚÖ¥Âé,3.27,3.3,3.23,3.23,3.22,0.05,1.5528,0.9811,7090500,23152256.0,2432878528.5,2363330150.91
2020-11-04,'000716,ºÚÖ¥Âé,3.22,3.3,3.19,3.28,3.28,-0.06,-1.8293,0.8978,6488500,20969166.0,2395678551.0,2327193604.26
2020-11-03,'000716,ºÚÖ¥Âé,3.28,3.37,3.2,3.2,3.18,0.1,3.1447,1.5178,10969900,36007632.0,2440318524.0,2370557460.24
2020-11-02,'000716,ºÚÖ¥Âé,3.18,3.21,3.01,3.11,3.1,0.08,2.5806,1.5865,11466040,35819293.2,2365918569.0,2298284366.94
2020-10-30,'000716,ºÚÖ¥Âé,3.1,3.33,3.1,3.33,3.33,-0.23,-6.9069,2.1324,15411646,49153638.64,2306398605.0,2240465892.3
2020-10-29,'000716,ºÚÖ¥Âé,3.33,3.36,3.29,3.3,3.34,-0.01,-0.2994,0.6885,4975646,16547191.64,2477518501.5,2406694006.89
2020-10-28,'000716,ºÚÖ¥Âé,3.34,3.37,3.27,3.37,3.36,-0.02,-0.5952,0.9467,6842192,22669097.02,2484958497.0,2413921316.22
2020-10-27,'000716,ºÚÖ¥Âé,3.36,3.39,3.33,3.39,3.41,-0.05,-1.4663,0.8446,6104167,20469191.97,2499838488.0,2428375934.88
2020-10-26,'000716,ºÚÖ¥Âé,3.41,3.5,3.4,3.5,3.5,-0.09,-2.5714,0.8648,6250012,21406209.6,2537038465.5,2464512481.53
2020-10-23,'000716,ºÚÖ¥Âé,3.5,3.6,3.49,3.57,3.58,-0.08,-2.2346,1.0442,7547000,26679006.0,2603998425.0,2529558265.5
2020-10-22,'000716,ºÚÖ¥Âé,3.58,3.61,3.56,3.61,3.62,-0.04,-1.105,0.5515,3986014,14277625.98,2663518389.0,2587376740.14
2020-10-21,'000716,ºÚÖ¥Âé,3.62,3.66,3.6,3.63,3.64,-0.02,-0.5495,0.5568,4024000,14581038.0,2693278371.0,2616285977.46
2020-10-20,'000716,ºÚÖ¥Âé,3.64,3.64,3.55,3.61,3.6,0.04,1.1111,0.7952,5747253,20604045.88,2708158362.0,2630740596.12
2020-10-19,'000716,ºÚÖ¥Âé,3.6,3.69,3.59,3.63,3.62,-0.02,-0.5525,0.7672,5545000,20168291.0,2678398380.0,2601831358.8
2020-10-16,'000716,ºÚÖ¥Âé,3.62,3.62,3.58,3.62,3.62,0.0,0.0,0.6499,4696700,16925038.0,2693278371.0,2616285977.46
2020-10-15,'000716,ºÚÖ¥Âé,3.62,3.67,3.59,3.66,3.67,-0.05,-1.3624,0.9341,6751146,24379206.6,2693278371.0,2616285977.46
2020-10-14,'000716,ºÚÖ¥Âé,3.67,3.73,3.65,3.72,3.73,-0.06,-1.6086,0.8009,5788400,21292234.0,2730478348.5,2652422524.11
2020-10-13,'000716,ºÚÖ¥Âé,3.73,3.79,3.71,3.79,3.77,-0.04,-1.061,0.7461,5392093,20134623.96,2775118321.5,2695786380.09
