日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-11-18,'000620,新华联,3.08,3.1,3.0,3.01,3.01,0.07,2.3256,0.3564,6759111,20686165.47,5841806493.6,5841806493.6
2020-11-17,'000620,新华联,3.01,3.06,2.99,3.02,3.03,-0.02,-0.6601,0.3002,5693710,17221966.2,5709038164.2,5709038164.2
2020-11-16,'000620,新华联,3.03,3.04,2.9,2.9,2.96,0.07,2.3649,0.3893,7383199,22041104.92,5746971972.6,5746971972.6
2020-11-13,'000620,新华联,2.96,2.97,2.88,2.94,2.94,0.02,0.6803,0.3182,6034691,17624224.81,5614203643.2,5614203643.2
2020-11-12,'000620,新华联,2.94,3.01,2.92,2.99,2.98,-0.04,-1.3423,0.4276,8110257,23893404.12,5576269834.8,5576269834.8
2020-11-11,'000620,新华联,2.98,3.05,2.96,3.03,3.04,-0.06,-1.9737,0.4332,8215676,24585333.96,5652137451.6,5652137451.6
2020-11-10,'000620,新华联,3.04,3.16,3.01,3.11,3.1,-0.06,-1.9355,0.3462,6566194,20293950.28,5765938876.8,5765938876.8
2020-11-09,'000620,新华联,3.1,3.12,3.06,3.06,3.05,0.05,1.6393,0.2801,5312786,16446523.19,5879740302.0,5879740302.0
2020-11-06,'000620,新华联,3.05,3.12,3.04,3.09,3.09,-0.04,-1.2945,0.176,3337709,10250401.81,5784905781.0,5784905781.0
2020-11-05,'000620,新华联,3.09,3.12,3.06,3.06,3.07,0.02,0.6515,0.1536,2913990,8996168.8,5860773397.8,5860773397.8
2020-11-04,'000620,新华联,3.07,3.16,3.06,3.14,3.14,-0.07,-2.2293,0.1458,2766240,8556849.8,5822839589.4,5822839589.4
2020-11-03,'000620,新华联,3.14,3.16,3.02,3.04,3.05,0.09,2.9508,0.2185,4144475,12900530.64,5955607918.8,5955607918.8
2020-11-02,'000620,新华联,3.05,3.06,2.96,3.06,3.05,0.0,0.0,0.3219,6106380,18407116.89,5784905781.0,5784905781.0
2020-10-30,'000620,新华联,3.05,3.13,3.03,3.13,3.11,-0.06,-1.9293,0.2792,5294995,16234679.31,5784905781.0,5784905781.0
2020-10-29,'000620,新华联,3.11,3.16,3.01,3.04,3.09,0.02,0.6472,0.1814,3441183,10654125.0,5898707206.2,5898707206.2
2020-10-28,'000620,新华联,3.09,3.17,3.03,3.07,3.08,0.01,0.3247,0.1459,2768218,8518286.74,5860773397.8,5860773397.8
2020-10-27,'000620,新华联,3.08,3.15,3.0,3.1,3.15,-0.07,-2.2222,0.3768,7146129,21889389.81,5841806493.6,5841806493.6
2020-10-26,'000620,新华联,3.15,3.27,3.12,3.27,3.29,-0.14,-4.2553,0.2589,4910000,15601082.06,5974574823.0,5974574823.0
2020-10-23,'000620,新华联,3.29,3.35,3.29,3.32,3.32,-0.03,-0.9036,0.1099,2084000,6914350.0,6240111481.8,6240111481.8
2020-10-22,'000620,新华联,3.32,3.35,3.24,3.3,3.29,0.03,0.9119,0.2151,4080506,13517915.98,6297012194.4,6297012194.4
2020-10-21,'000620,新华联,3.29,3.36,3.27,3.35,3.35,-0.06,-1.791,0.191,3621900,11988944.0,6240111481.8,6240111481.8
2020-10-20,'000620,新华联,3.35,3.36,3.25,3.32,3.32,0.03,0.9036,0.2237,4242801,14039413.3,6353912907.0,6353912907.0
2020-10-19,'000620,新华联,3.32,3.46,3.3,3.31,3.31,0.01,0.3021,0.2613,4956937,16595634.52,6297012194.4,6297012194.4
2020-10-16,'000620,新华联,3.31,3.38,3.3,3.36,3.34,-0.03,-0.8982,0.1537,2914269,9668480.7,6278045290.2,6278045290.2
