日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020-11-18,'000021,深科技,20.64,21.04,20.6,20.98,20.93,-0.29,-1.3856,0.785,11549771,239574066.08,30366793252.3,30366793252.3
2020-11-17,'000021,深科技,20.93,21.44,20.38,21.35,21.44,-0.51,-2.3787,1.5723,23133174,480039208.1,30793458467.6,30793458467.6
2020-11-16,'000021,深科技,21.44,21.67,21.31,21.61,21.6,-0.16,-0.7407,0.6725,9894627,212227858.46,31543800742.7,31543800742.7
2020-11-13,'000021,深科技,21.6,21.6,21.09,21.4,21.43,0.17,0.7933,0.8174,12026372,256894684.31,31779202240.8,31779202240.8
2020-11-12,'000021,深科技,21.43,21.88,21.29,21.69,21.49,-0.06,-0.2792,0.8017,11795491,253494881.97,31529088149.1,31529088149.1
2020-11-11,'000021,深科技,21.49,22.18,21.44,22.1,22.2,-0.71,-3.1982,1.3797,20299044,439723722.44,31617363710.9,31617363710.9
2020-11-10,'000021,深科技,22.2,22.85,22.03,22.85,22.94,-0.74,-3.2258,2.4759,36426553,811822207.97,32661957858.6,32661957858.6
2020-11-09,'000021,深科技,22.94,23.3,21.95,21.95,21.7,1.24,5.7143,4.1717,61376504,1401841119.12,33750689787.2,33750689787.2
2020-11-06,'000021,深科技,21.7,21.81,21.33,21.59,21.89,-0.19,-0.868,1.5895,23386015,503519200.82,31926328177.1,31926328177.1
2020-11-05,'000021,深科技,21.89,22.66,21.48,21.61,21.28,0.61,2.8665,2.4844,36552040,802902330.8,32205867456.1,32205867456.1
2020-11-04,'000021,深科技,21.28,21.68,21.15,21.5,21.48,-0.2,-0.9311,0.9012,13259321,283972513.15,31308399244.6,31308399244.6
2020-11-03,'000021,深科技,21.48,21.95,21.1,21.26,21.3,0.18,0.8451,1.3025,19162797,414016371.76,31602651117.2,31602651117.2
2020-11-02,'000021,深科技,21.3,21.48,20.53,21.15,21.19,0.11,0.5191,1.2369,18198048,382423044.07,31337824431.9,31337824431.9
2020-10-30,'000021,深科技,21.19,22.0,20.8,20.8,21.61,-0.42,-1.9435,1.4633,21529071,461571460.75,31175985902.0,31175985902.0
2020-10-29,'000021,深科技,21.61,21.88,21.27,21.7,21.83,-0.22,-1.0078,0.8918,13121227,283701819.28,31793914834.4,31793914834.4
2020-10-28,'000021,深科技,21.83,22.06,21.19,21.77,21.77,0.06,0.2756,1.09,16036085,347646610.88,32117591894.3,32117591894.3
2020-10-27,'000021,深科技,21.77,22.02,21.67,21.82,21.89,-0.12,-0.5482,0.5778,8501267,185521312.8,32029316332.5,32029316332.5
2020-10-26,'000021,深科技,21.89,22.16,21.38,21.8,21.8,0.09,0.4128,0.6912,10169325,221975141.18,32205867456.1,32205867456.1
2020-10-23,'000021,深科技,21.8,22.64,21.73,22.45,22.44,-0.64,-2.852,1.0495,15441458,341767321.88,32073454113.4,32073454113.4
2020-10-22,'000021,深科技,22.44,22.67,22.23,22.46,22.47,-0.03,-0.1335,1.0414,15321922,344892910.76,33015060105.7,33015060105.7
2020-10-21,'000021,深科技,22.47,22.86,22.24,22.68,22.67,-0.2,-0.8822,1.1338,16680573,375861578.22,33059197886.6,33059197886.6
2020-10-20,'000021,深科技,22.67,22.67,21.95,22.3,22.24,0.43,1.9335,1.3696,20150460,451888933.59,33353449759.2,33353449759.2
2020-10-19,'000021,深科技,22.24,23.99,21.79,23.99,23.33,-1.09,-4.6721,3.0238,44487802,1004174582.41,32720808233.1,32720808233.1
2020-10-16,'000021,深科技,23.33,23.8,22.9,22.91,23.04,0.29,1.2587,2.4949,36706520,859441847.97,34324480938.8,34324480938.8
2020-10-15,'000021,深科技,23.04,23.47,22.7,23.08,22.8,0.24,1.0526,1.6941,24925022,573725874.02,33897815723.5,33897815723.5
2020-10-14,'000021,深科技,22.8,23.88,22.71,23.31,23.2,-0.4,-1.7241,2.2316,32832984,759390742.28,33544713476.4,33544713476.4
2020-10-13,'000021,深科技,23.2,23.3,22.6,23.23,23.16,0.04,0.1727,1.8734,27562296,632271491.38,34133217221.6,34133217221.6
2020-10-12,'000021,深科技,23.16,23.49,22.2,22.2,21.57,1.59,7.3713,3.3903,49880256,1152182389.31,34074366847.1,34074366847.1
2020-10-09,'000021,深科技,21.57,21.69,21.05,21.12,20.64,0.93,4.5058,1.2957,19062695,408644731.57,31735064459.9,31735064459.9
2020-09-30,'000021,深科技,20.64,20.91,20.34,20.9,20.78,-0.14,-0.6737,1.1646,17133704,353206822.14,30366793252.3,30366793252.3
2020-09-29,'000021,深科技,20.78,20.96,19.38,19.48,19.28,1.5,7.7801,2.6876,39542040,810415202.44,30572769563.1,30572769563.1
2020-09-28,'000021,深科技,19.28,21.13,19.18,21.09,21.2,-1.92,-9.0566,2.9631,43594225,857877866.61,28365880518.6,28365880518.6
2020-09-25,'000021,深科技,21.2,21.88,20.9,21.65,21.56,-0.36,-1.6698,1.3148,19343874,411708433.43,31190698495.6,31190698495.6
2020-09-24,'000021,深科技,21.56,22.0,21.5,21.92,22.09,-0.53,-2.3993,1.0525,15484998,337091429.6,31720351866.3,31720351866.3
2020-09-23,'000021,深科技,22.09,22.09,21.47,21.48,21.52,0.57,2.6487,1.2775,18794941,411052329.83,32500119328.7,32500119328.7
2020-09-22,'000021,深科技,21.52,21.85,21.22,21.26,21.59,-0.07,-0.3242,0.9523,14010167,301807190.54,31661501491.8,31661501491.8
2020-09-21,'000021,深科技,21.59,22.2,21.42,21.55,21.42,0.17,0.7937,1.5655,23032503,501985420.49,31764489647.2,31764489647.2
2020-09-18,'000021,深科技,21.42,21.48,20.85,20.87,21.04,0.38,1.8061,1.2156,17885191,380016861.41,31514375555.5,31514375555.5
2020-09-17,'000021,深科技,21.04,21.26,20.52,20.83,20.75,0.29,1.3976,1.1969,17609299,369008203.82,30955296997.5,30955296997.5
2020-09-16,'000021,深科技,20.75,21.17,20.58,21.16,21.18,-0.43,-2.0302,0.9458,13914978,289832872.65,30528631782.2,30528631782.2
2020-09-15,'000021,深科技,21.18,21.31,20.83,21.1,21.11,0.07,0.3316,0.9474,13939289,293787283.44,31161273308.3,31161273308.3
2020-09-14,'000021,深科技,21.11,21.62,20.85,21.37,21.12,-0.01,-0.0473,1.3642,20071014,426268090.93,31058285152.9,31058285152.9
2020-09-11,'000021,深科技,21.12,21.17,20.35,20.35,20.51,0.61,2.9742,1.3253,19498887,406240160.83,31072997746.6,31072997746.6
2020-09-10,'000021,深科技,20.51,21.17,20.35,21.0,20.5,0.01,0.0488,1.7387,25581169,530959338.26,30175529535.1,30175529535.1
2020-09-09,'000021,深科技,20.5,21.6,20.5,21.49,21.9,-1.4,-6.3927,2.8396,41777498,875314711.22,30160816941.5,30160816941.5
2020-09-08,'000021,深科技,21.9,23.4,21.45,23.4,23.28,-1.38,-5.9278,3.4255,50398145,1111516432.8,32220580049.7,32220580049.7
2020-09-07,'000021,深科技,23.28,25.3,22.85,25.09,25.09,-1.81,-7.214,3.6792,54131221,1300532874.75,34250917970.6,34250917970.6
2020-09-04,'000021,深科技,25.09,25.28,24.5,24.6,25.11,-0.02,-0.0796,1.4313,21058063,525753742.44,36913897417.7,36913897417.7
2020-09-03,'000021,深科技,25.11,25.5,25.0,25.4,25.34,-0.23,-0.9077,1.0858,15975493,401383770.75,36943322604.9,36943322604.9
2020-09-02,'000021,深科技,25.34,25.56,24.88,25.48,25.45,-0.11,-0.4322,1.4953,21999317,554112835.82,37281712258.4,37281712258.4
2020-09-01,'000021,深科技,25.45,25.8,25.15,25.32,25.45,0.0,0.0,1.3838,20359448,516221921.1,37443550788.3,37443550788.3
