ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'000538,ÔÆÄÏ°×Ò©,96.6,97.1,96.01,96.01,96.36,0.24,0.2491,0.7517,4577740,441387304.66,1.23397160422e+11,58826803488.6
2020-11-17,'000538,ÔÆÄÏ°×Ò©,96.36,97.11,95.8,97.08,97.05,-0.69,-0.711,0.8286,5046073,485491957.55,1.23090583626e+11,58680649939.6
2020-11-16,'000538,ÔÆÄÏ°×Ò©,97.05,98.18,96.56,97.8,97.41,-0.36,-0.3696,0.8474,5160259,501284864.04,1.23971991915e+11,59100841393.1
2020-11-13,'000538,ÔÆÄÏ°×Ò©,97.41,98.92,96.45,98.9,98.78,-1.37,-1.3869,0.9999,6089182,591883865.6,1.24431857109e+11,59320071716.6
2020-11-12,'000538,ÔÆÄÏ°×Ò©,98.78,100.65,98.45,100.0,99.98,-1.2,-1.2002,1.0339,6295984,624183781.12,1.26181899653e+11,60154364892.4
2020-11-11,'000538,ÔÆÄÏ°×Ò©,99.98,101.17,99.88,100.97,101.19,-1.21,-1.1958,0.9254,5635568,564451122.51,1.27714783634e+11,60885132637.6
2020-11-10,'000538,ÔÆÄÏ°×Ò©,101.19,103.79,100.23,103.03,102.91,-1.72,-1.6714,1.2837,7817214,794789144.98,1.29260441647e+11,61621990114.0
2020-11-09,'000538,ÔÆÄÏ°×Ò©,102.91,103.1,100.98,101.97,100.69,2.22,2.2048,1.2487,7604188,777071832.68,1.31457575352e+11,62669423882.1
2020-11-06,'000538,ÔÆÄÏ°×Ò©,100.69,102.67,100.0,102.6,102.21,-1.52,-1.4871,0.9704,5909716,595278051.62,1.28621739989e+11,61317503553.5
2020-11-05,'000538,ÔÆÄÏ°×Ò©,102.21,102.59,100.3,100.65,100.0,2.21,2.21,1.2282,7479349,761461115.94,1.30563393031e+11,62243142697.4
2020-11-04,'000538,ÔÆÄÏ°×Ò©,100.0,101.1,99.14,101.08,101.07,-1.07,-1.0587,0.9152,5573626,556764444.18,1.277403317e+11,60897312100.0
2020-11-03,'000538,ÔÆÄÏ°×Ò©,101.07,101.3,99.68,100.4,100.58,0.49,0.4872,0.9339,5687087,572337943.68,1.29107153249e+11,61548913339.5
2020-11-02,'000538,ÔÆÄÏ°×Ò©,100.58,103.5,99.99,102.96,102.96,-2.38,-2.3116,1.1772,7168576,726092232.96,1.28481225624e+11,61250516510.2
2020-10-30,'000538,ÔÆÄÏ°×Ò©,102.96,108.86,102.03,108.0,104.52,-1.56,-1.4925,1.7496,10654864,1119595875.25,1.31521445518e+11,62699872538.2
2020-10-29,'000538,ÔÆÄÏ°×Ò©,104.52,104.77,100.58,101.01,102.5,2.02,1.9707,0.9713,5914751,612858631.98,1.33514194693e+11,63649870606.9
2020-10-28,'000538,ÔÆÄÏ°×Ò©,102.5,103.23,100.06,100.98,100.9,1.6,1.5857,0.8291,5048839,515509316.12,1.30933839992e+11,62419744902.5
2020-10-27,'000538,ÔÆÄÏ°×Ò©,100.9,101.45,98.58,99.0,99.5,1.4,1.407,0.6209,3781217,379651142.53,1.28889994685e+11,61445387908.9
2020-10-26,'000538,ÔÆÄÏ°×Ò©,99.5,101.2,97.4,101.2,101.82,-2.32,-2.2785,0.8528,5193238,515133221.45,1.27101630042e+11,60592825539.5
