ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-11-18,'002165,ºì ±¦ Àö,5.97,6.02,5.67,5.77,5.75,0.22,3.8261,4.1324,24879502,145715365.95,3594286916.7,3594286916.7
2020-11-17,'002165,ºì ±¦ Àö,5.75,5.84,5.65,5.72,5.73,0.02,0.349,2.742,16508491,94840918.62,3461834132.5,3461834132.5
2020-11-16,'002165,ºì ±¦ Àö,5.73,5.82,5.41,5.42,5.4,0.33,6.1111,4.0537,24405402,137867281.33,3449792970.3,3449792970.3
2020-11-13,'002165,ºì ±¦ Àö,5.4,5.46,5.34,5.43,5.47,-0.07,-1.2797,1.4541,8754800,47201253.0,3251113794.0,3251113794.0
2020-11-12,'002165,ºì ±¦ Àö,5.47,5.48,5.31,5.36,5.38,0.09,1.6729,1.4659,8825500,47801816.0,3293257861.7,3293257861.7
2020-11-11,'002165,ºì ±¦ Àö,5.38,5.55,5.35,5.46,5.43,-0.05,-0.9208,1.7835,10737902,58535497.82,3239072631.8,3239072631.8
2020-11-10,'002165,ºì ±¦ Àö,5.43,5.56,5.38,5.5,5.47,-0.04,-0.7313,1.4526,8745302,47687872.84,3269175537.3,3269175537.3
2020-11-09,'002165,ºì ±¦ Àö,5.47,5.51,5.39,5.4,5.4,0.07,1.2963,1.6862,10151800,55491581.56,3293257861.7,3293257861.7
2020-11-06,'002165,ºì ±¦ Àö,5.4,5.43,5.28,5.43,5.43,-0.03,-0.5525,1.6888,10167300,54449905.0,3251113794.0,3251113794.0
2020-11-05,'002165,ºì ±¦ Àö,5.43,5.52,5.38,5.39,5.34,0.09,1.6854,1.9601,11800659,64054103.01,3269175537.3,3269175537.3
2020-11-04,'002165,ºì ±¦ Àö,5.34,5.43,5.27,5.41,5.42,-0.08,-1.476,1.6634,10014800,53540362.0,3214990307.4,3214990307.4
2020-11-03,'002165,ºì ±¦ Àö,5.42,5.45,5.23,5.26,5.23,0.19,3.6329,1.9731,11879102,63660109.14,3263154956.2,3263154956.2
2020-11-02,'002165,ºì ±¦ Àö,5.23,5.36,5.15,5.28,5.29,-0.06,-1.1342,1.9041,11463558,60161287.88,3148763915.3,3148763915.3
2020-10-30,'002165,ºì ±¦ Àö,5.29,5.65,5.25,5.62,5.67,-0.38,-6.7019,3.806,22914256,124576830.86,3184887401.9,3184887401.9
2020-10-29,'002165,ºì ±¦ Àö,5.67,5.69,5.45,5.5,5.62,0.05,0.8897,1.6881,10163402,57189308.26,3413669483.7,3413669483.7
2020-10-28,'002165,ºì ±¦ Àö,5.62,5.71,5.55,5.68,5.66,-0.04,-0.7067,1.5826,9528400,53496041.0,3383566578.2,3383566578.2
2020-10-27,'002165,ºì ±¦ Àö,5.66,5.77,5.57,5.71,5.73,-0.07,-1.2216,1.7889,10770101,60964234.12,3407648902.6,3407648902.6
2020-10-26,'002165,ºì ±¦ Àö,5.73,5.89,5.3,5.88,5.88,-0.15,-2.551,1.8103,10899276,62755640.48,3449792970.3,3449792970.3
2020-10-23,'002165,ºì ±¦ Àö,5.88,6.1,5.85,6.05,6.05,-0.17,-2.8099,2.2306,13429222,79961835.92,3540101686.8,3540101686.8
2020-10-22,'002165,ºì ±¦ Àö,6.05,6.14,6.03,6.13,6.15,-0.1,-1.626,1.5524,9346200,56750286.0,3642451565.5,3642451565.5
2020-10-21,'002165,ºì ±¦ Àö,6.15,6.33,6.11,6.23,6.23,-0.08,-1.2841,2.1695,13061700,81017615.0,3702657376.5,3702657376.5
2020-10-20,'002165,ºì ±¦ Àö,6.23,6.25,6.06,6.1,6.15,0.08,1.3008,1.6591,9989000,61644864.0,3750822025.3,3750822025.3
2020-10-19,'002165,ºì ±¦ Àö,6.15,6.36,6.14,6.34,6.34,-0.19,-2.9968,2.417,14551800,90721149.0,3702657376.5,3702657376.5
2020-10-16,'002165,ºì ±¦ Àö,6.34,6.36,6.21,6.3,6.31,0.03,0.4754,2.0159,12136977,76307400.85,3817048417.4,3817048417.4
2020-10-15,'002165,ºì ±¦ Àö,6.31,6.48,6.28,6.46,6.53,-0.22,-3.3691,3.3076,19913601,126666711.38,3798986674.1,3798986674.1
2020-10-14,'002165,ºì ±¦ Àö,6.53,6.65,6.37,6.42,6.44,0.09,1.3975,5.6838,34220076,222412947.95,3931439458.3,3931439458.3
2020-10-13,'002165,ºì ±¦ Àö,6.44,6.48,6.37,6.48,6.49,-0.05,-0.7704,2.8601,17219700,110564428.0,3877254228.4,3877254228.4
2020-10-12,'002165,ºì ±¦ Àö,6.49,6.53,6.36,6.46,6.39,0.1,1.5649,4.9069,29542100,190733933.0,3907357133.9,3907357133.9
2020-10-09,'002165,ºì ±¦ Àö,6.39,6.45,6.16,6.26,6.03,0.36,5.9701,5.8086,34971220,221657297.6,3847151322.9,3847151322.9
2020-09-30,'002165,ºì ±¦ Àö,6.03,6.2,5.92,6.2,6.28,-0.25,-3.9809,4.2862,25805354,156174119.32,3630410403.3,3630410403.3
2020-09-29,'002165,ºì ±¦ Àö,6.28,6.28,5.75,5.75,5.71,0.57,9.9825,3.3027,19884296,120790237.96,3780924930.8,3780924930.8
2020-09-28,'002165,ºì ±¦ Àö,5.71,6.21,5.7,6.18,6.17,-0.46,-7.4554,3.558,21421017,126104691.25,3437751808.1,3437751808.1
2020-09-25,'002165,ºì ±¦ Àö,6.17,6.33,6.07,6.23,6.23,-0.06,-0.9631,3.4433,20730916,128797773.49,3714698538.7,3714698538.7
2020-09-24,'002165,ºì ±¦ Àö,6.23,6.31,6.04,6.07,6.12,0.11,1.7974,4.0716,24513448,152276444.03,3750822025.3,3750822025.3
2020-09-23,'002165,ºì ±¦ Àö,6.12,6.15,5.9,6.02,6.0,0.12,2.0,2.5126,15127203,91460451.03,3684595633.2,3684595633.2
